date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2026-01-01,,Cleveland Cavaliers,Phoenix Suns,129,113,1.38,3.11,False,True,242,16,False
2026-01-01,,Atlanta Hawks,Minnesota Timberwolves,126,102,2.84,1.44,False,True,228,24,False
2026-01-01,,Indiana Pacers,Orlando Magic,110,112,2.51,1.55,False,False,222,-2,False
2026-01-02,,Brooklyn Nets,Houston Rockets,96,120,5.62,1.15,False,False,216,-24,False
2026-01-02,,Detroit Pistons,Miami Heat,112,118,1.52,2.59,False,False,230,-6,False
2026-01-02,,Dallas Mavericks,Philadelphia 76ers,108,123,2.16,1.72,False,False,231,-15,False
2026-01-02,,Sacramento Kings,Boston Celtics,106,120,4.4,1.22,False,False,226,-14,False
2026-01-02,,Los Angeles Clippers,Utah Jazz,118,101,1.12,6.51,False,True,219,17,False
2026-01-03,,New Orleans Pelicans,Portland Trail Blazers,109,122,2.35,1.62,False,False,231,-13,False
2026-01-03,,Milwaukee Bucks,Charlotte Hornets,122,121,1.43,2.9,False,True,243,1,False
2026-01-03,,Phoenix Suns,Sacramento Kings,129,102,1.13,6.37,False,True,231,27,False
2026-01-03,,Los Angeles Lakers,Memphis Grizzlies,128,121,1.5,2.66,False,True,249,7,False
2026-01-03,,Golden State Warriors,Oklahoma City Thunder,94,131,6.0,1.14,False,False,225,-37,False
2026-01-03,,Washington Wizards,Brooklyn Nets,119,99,1.66,2.27,False,True,218,20,False
2026-01-03,,Cleveland Cavaliers,Denver Nuggets,113,108,1.12,6.6,False,True,221,5,False
2026-01-03,,New York Knicks,Atlanta Hawks,99,111,1.48,2.72,False,False,210,-12,False
2026-01-03,,Chicago Bulls,Orlando Magic,121,114,2.66,1.5,False,True,235,7,False
2026-01-03,,Indiana Pacers,San Antonio Spurs,113,123,2.69,1.49,False,False,236,-10,False
2026-01-04,,Miami Heat,Minnesota Timberwolves,115,125,2.18,1.71,False,False,240,-10,False
2026-01-04,,New York Knicks,Philadelphia 76ers,119,130,1.6,2.39,False,False,249,-11,False
2026-01-04,,Toronto Raptors,Atlanta Hawks,134,117,1.53,2.57,False,True,251,17,False
2026-01-04,,San Antonio Spurs,Portland Trail Blazers,110,115,1.31,3.54,False,False,225,-5,False
2026-01-04,,Chicago Bulls,Charlotte Hornets,99,112,1.81,2.04,False,False,211,-13,False
2026-01-04,,Dallas Mavericks,Houston Rockets,110,104,3.5,1.31,False,True,214,6,False
2026-01-04,,Golden State Warriors,Utah Jazz,123,114,1.17,5.27,False,True,237,9,False
2026-01-04,,Los Angeles Clippers,Boston Celtics,115,146,1.82,2.02,False,False,261,-31,False
2026-01-05,,Sacramento Kings,Milwaukee Bucks,98,115,3.0,1.4,False,False,213,-17,False
2026-01-05,,Miami Heat,New Orleans Pelicans,125,106,1.31,3.53,False,True,231,19,False
2026-01-05,,Los Angeles Lakers,Memphis Grizzlies,120,114,1.44,2.85,False,True,234,6,False
2026-01-05,,Brooklyn Nets,Denver Nuggets,127,115,2.17,1.71,False,True,242,12,False
2026-01-05,,Washington Wizards,Minnesota Timberwolves,115,141,4.62,1.21,False,False,256,-26,False
2026-01-05,,Cleveland Cavaliers,Detroit Pistons,110,114,1.64,2.31,False,False,224,-4,False
2026-01-05,,Phoenix Suns,Oklahoma City Thunder,108,105,4.17,1.24,False,True,213,3,False
2026-01-05,,Orlando Magic,Indiana Pacers,135,127,1.4,3.02,False,True,262,8,False
2026-01-06,,Detroit Pistons,New York Knicks,121,90,2.01,1.83,False,True,211,31,False
2026-01-06,,Boston Celtics,Chicago Bulls,115,101,1.21,4.48,False,True,216,14,False
2026-01-06,,Toronto Raptors,Atlanta Hawks,118,100,1.7,2.19,False,True,218,18,False
2026-01-06,,Houston Rockets,Phoenix Suns,100,97,1.31,3.52,False,True,197,3,False
2026-01-06,,Oklahoma City Thunder,Charlotte Hornets,97,124,1.08,8.12,False,False,221,-27,False
2026-01-06,,Portland Trail Blazers,Utah Jazz,137,117,1.44,2.83,False,True,254,20,False
2026-01-06,,Los Angeles Clippers,Golden State Warriors,103,102,2.33,1.63,False,True,205,1,False
2026-01-06,,Philadelphia 76ers,Denver Nuggets,124,125,1.1,7.48,True,False,249,-1,False
2026-01-07,,Sacramento Kings,Dallas Mavericks,98,100,2.6,1.51,False,False,198,-2,False
2026-01-07,,Washington Wizards,Orlando Magic,120,112,3.37,1.33,False,True,232,8,False
2026-01-07,,Indiana Pacers,Cleveland Cavaliers,116,120,2.91,1.4,False,False,236,-4,False
2026-01-07,,Minnesota Timberwolves,Miami Heat,122,94,1.48,2.71,False,True,216,28,False
2026-01-07,,Memphis Grizzlies,San Antonio Spurs,106,105,2.9,1.42,False,True,211,1,False
2026-01-07,,New Orleans Pelicans,Los Angeles Lakers,103,111,2.85,1.43,False,False,214,-8,False
2026-01-08,,Portland Trail Blazers,Houston Rockets,103,102,3.19,1.36,False,True,205,1,False
2026-01-08,,Atlanta Hawks,New Orleans Pelicans,117,100,1.21,4.57,False,True,217,17,False
2026-01-08,,New York Knicks,Los Angeles Clippers,123,111,1.5,2.62,False,True,234,12,False
2026-01-08,,Golden State Warriors,Milwaukee Bucks,120,113,1.4,2.99,False,True,233,7,False
2026-01-08,,San Antonio Spurs,Los Angeles Lakers,107,91,1.3,3.57,False,True,198,16,False
2026-01-08,,Memphis Grizzlies,Phoenix Suns,98,117,2.81,1.45,False,False,215,-19,False
2026-01-08,,Brooklyn Nets,Orlando Magic,103,104,2.09,1.76,True,False,207,-1,False
2026-01-08,,Charlotte Hornets,Toronto Raptors,96,97,2.16,1.72,False,False,193,-1,False
2026-01-08,,Boston Celtics,Denver Nuggets,110,114,1.26,3.96,False,False,224,-4,False
2026-01-08,,Philadelphia 76ers,Washington Wizards,131,110,1.1,7.29,False,True,241,21,False
2026-01-08,,Detroit Pistons,Chicago Bulls,108,93,1.3,3.56,False,True,201,15,False
2026-01-08,,Oklahoma City Thunder,Utah Jazz,129,125,1.08,8.15,True,True,254,4,False
2026-01-09,,Charlotte Hornets,Indiana Pacers,112,114,1.53,2.55,False,False,226,-2,False
2026-01-09,,Minnesota Timberwolves,Cleveland Cavaliers,131,122,1.67,2.23,False,True,253,9,False
2026-01-09,,Utah Jazz,Dallas Mavericks,116,114,2.58,1.52,False,True,230,2,False
2026-01-10,,Memphis Grizzlies,Oklahoma City Thunder,116,117,2.78,1.46,False,False,233,-1,False
2026-01-10,,Los Angeles Lakers,Milwaukee Bucks,101,105,1.62,2.32,False,False,206,-4,False
2026-01-10,,Golden State Warriors,Sacramento Kings,137,103,1.12,6.45,False,True,240,34,False
2026-01-10,,Portland Trail Blazers,Houston Rockets,111,105,3.07,1.38,False,True,216,6,False
2026-01-10,,Denver Nuggets,Atlanta Hawks,87,110,2.21,1.67,False,False,197,-23,False
2026-01-10,,Boston Celtics,Toronto Raptors,125,117,1.26,3.97,False,True,242,8,False
2026-01-10,,Washington Wizards,New Orleans Pelicans,107,128,2.23,1.67,False,False,235,-21,False
2026-01-10,,Orlando Magic,Philadelphia 76ers,91,103,2.25,1.62,False,False,194,-12,False
2026-01-10,,Phoenix Suns,New York Knicks,112,107,2.01,1.82,False,True,219,5,False
2026-01-10,,Brooklyn Nets,Los Angeles Clippers,105,121,2.74,1.46,False,False,226,-16,False
2026-01-11,,Boston Celtics,San Antonio Spurs,95,100,1.96,1.87,False,False,195,-5,False
2026-01-11,,Chicago Bulls,Dallas Mavericks,125,107,1.62,2.33,False,True,232,18,False
2026-01-11,,Utah Jazz,Charlotte Hornets,95,150,2.71,1.48,False,False,245,-55,False
2026-01-11,,Indiana Pacers,Miami Heat,123,99,3.05,1.39,False,True,222,24,False
2026-01-11,,Cleveland Cavaliers,Minnesota Timberwolves,146,134,1.71,2.17,False,True,280,12,False
2026-01-11,,Detroit Pistons,Los Angeles Clippers,92,98,1.83,2.01,False,False,190,-6,False
2026-01-12,,Sacramento Kings,Houston Rockets,111,98,6.54,1.12,False,True,209,13,False
2026-01-12,,Golden State Warriors,Atlanta Hawks,111,124,1.38,3.09,False,False,235,-13,False
2026-01-12,,Phoenix Suns,Washington Wizards,112,93,1.1,7.38,False,True,205,19,False
2026-01-12,,Oklahoma City Thunder,Miami Heat,124,112,1.11,6.93,False,True,236,12,False
2026-01-12,,Denver Nuggets,Milwaukee Bucks,108,104,2.71,1.47,False,True,212,4,False
2026-01-12,,Portland Trail Blazers,New York Knicks,114,123,2.8,1.45,False,False,237,-9,False
2026-01-12,,Toronto Raptors,Philadelphia 76ers,116,115,2.09,1.76,True,True,231,1,False
2026-01-12,,Minnesota Timberwolves,San Antonio Spurs,104,103,1.72,2.15,False,True,207,1,False
2026-01-12,,Orlando Magic,New Orleans Pelicans,128,118,1.37,3.12,False,True,246,10,False
2026-01-12,,Memphis Grizzlies,Brooklyn Nets,103,98,1.34,3.32,False,True,201,5,False
2026-01-13,,Cleveland Cavaliers,Utah Jazz,112,123,1.16,5.25,False,False,235,-11,False
2026-01-13,,Toronto Raptors,Philadelphia 76ers,102,115,2.3,1.63,False,False,217,-13,False
2026-01-13,,Indiana Pacers,Boston Celtics,98,96,2.68,1.48,False,True,194,2,False
2026-01-13,,Dallas Mavericks,Brooklyn Nets,113,105,1.61,2.35,False,True,218,8,False
2026-01-13,,Sacramento Kings,Los Angeles Lakers,124,112,3.96,1.26,False,True,236,12,False
2026-01-13,,Los Angeles Clippers,Charlotte Hornets,117,109,1.5,2.65,False,True,226,8,False
2026-01-14,,Houston Rockets,Chicago Bulls,119,113,1.17,5.15,False,True,232,6,False
2026-01-14,,Los Angeles Lakers,Atlanta Hawks,141,116,1.85,1.97,False,True,257,25,False
2026-01-14,,Golden State Warriors,Portland Trail Blazers,119,97,1.2,4.65,False,True,216,22,False
2026-01-14,,Milwaukee Bucks,Minnesota Timberwolves,106,139,1.78,2.06,False,False,245,-33,False
2026-01-14,,New Orleans Pelicans,Denver Nuggets,116,122,2.16,1.71,False,False,238,-6,False
2026-01-14,,Oklahoma City Thunder,San Antonio Spurs,119,98,1.31,3.53,False,True,217,21,False
2026-01-14,,Miami Heat,Phoenix Suns,127,121,1.83,2.0,False,True,248,6,False
2026-01-15,,Indiana Pacers,Toronto Raptors,101,115,1.82,2.01,False,False,216,-14,False
2026-01-15,,Philadelphia 76ers,Cleveland Cavaliers,107,133,1.87,1.96,False,False,240,-26,False
2026-01-15,,Chicago Bulls,Utah Jazz,128,126,1.45,2.79,False,True,254,2,False
2026-01-15,,New Orleans Pelicans,Brooklyn Nets,116,113,1.86,1.97,False,True,229,3,False
2026-01-15,,Dallas Mavericks,Denver Nuggets,109,118,1.8,2.04,False,False,227,-9,False
2026-01-15,,Sacramento Kings,New York Knicks,112,101,4.6,1.2,False,True,213,11,False
2026-01-15,,Los Angeles Clippers,Washington Wizards,119,105,1.18,4.95,False,True,224,14,False
2026-01-16,,San Antonio Spurs,Milwaukee Bucks,119,101,1.38,3.1,False,True,220,18,False
2026-01-16,,Houston Rockets,Oklahoma City Thunder,91,111,2.46,1.56,False,False,202,-20,False
2026-01-16,,Golden State Warriors,New York Knicks,126,113,1.36,3.2,False,True,239,13,False
2026-01-16,,Dallas Mavericks,Utah Jazz,144,122,1.72,2.15,False,True,266,22,False
2026-01-16,,Los Angeles Lakers,Charlotte Hornets,117,135,1.62,2.33,False,False,252,-18,False
2026-01-16,,Portland Trail Blazers,Atlanta Hawks,117,101,2.4,1.59,False,True,218,16,False
2026-01-16,,Detroit Pistons,Phoenix Suns,108,105,1.35,3.24,False,True,213,3,False
2026-01-16,,Orlando Magic,Memphis Grizzlies,118,111,1.46,2.76,False,True,229,7,False
2026-01-16,,Miami Heat,Boston Celtics,114,119,2.22,1.67,False,False,233,-5,False
2026-01-17,,Houston Rockets,Minnesota Timberwolves,110,105,1.59,2.41,False,True,215,5,False
2026-01-17,,Sacramento Kings,Washington Wizards,128,115,1.35,3.26,False,True,243,13,False
2026-01-17,,Brooklyn Nets,Chicago Bulls,112,109,1.88,1.95,False,True,221,3,False
2026-01-17,,Indiana Pacers,New Orleans Pelicans,127,119,1.53,2.55,False,True,246,8,False
2026-01-17,,Philadelphia 76ers,Cleveland Cavaliers,115,117,1.73,2.14,False,False,232,-2,False
2026-01-17,,Toronto Raptors,Los Angeles Clippers,117,121,1.73,2.13,True,False,238,-4,False
2026-01-18,,Dallas Mavericks,Utah Jazz,138,120,1.64,2.29,False,True,258,18,False
2026-01-18,,Denver Nuggets,Washington Wizards,121,115,1.2,4.62,False,True,236,6,False
2026-01-18,,Golden State Warriors,Charlotte Hornets,136,116,1.32,3.32,False,True,252,20,False
2026-01-18,,San Antonio Spurs,Minnesota Timberwolves,126,123,1.51,2.59,False,True,249,3,False
2026-01-18,,Miami Heat,Oklahoma City Thunder,122,120,4.75,1.19,False,True,242,2,False
2026-01-18,,Atlanta Hawks,Boston Celtics,106,132,2.33,1.62,False,False,238,-26,False
2026-01-18,,Detroit Pistons,Indiana Pacers,121,78,1.08,7.3,False,True,199,43,False
2026-01-18,,New York Knicks,Phoenix Suns,99,106,1.86,1.96,False,False,205,-7,False
2026-01-18,,Portland Trail Blazers,Los Angeles Lakers,132,116,1.66,2.25,False,True,248,16,False
2026-01-19,,Houston Rockets,New Orleans Pelicans,119,110,1.11,6.94,False,True,229,9,False
2026-01-19,,Chicago Bulls,Brooklyn Nets,124,102,1.37,3.13,False,True,226,22,False
2026-01-19,,Denver Nuggets,Charlotte Hornets,87,110,2.13,1.73,False,False,197,-23,False
2026-01-19,,Sacramento Kings,Portland Trail Blazers,110,117,1.87,1.97,False,False,227,-7,False
2026-01-19,,Los Angeles Lakers,Toronto Raptors,110,93,1.72,2.15,False,True,203,17,False
2026-01-19,,Memphis Grizzlies,Orlando Magic,126,109,2.3,1.64,False,True,235,17,False
2026-01-20,,Atlanta Hawks,Milwaukee Bucks,110,112,1.8,2.04,False,False,222,-2,False
2026-01-20,,Cleveland Cavaliers,Oklahoma City Thunder,104,136,2.82,1.44,False,False,240,-32,False
2026-01-20,,Philadelphia 76ers,Indiana Pacers,113,104,1.39,3.04,False,True,217,9,False
2026-01-20,,San Antonio Spurs,Utah Jazz,123,110,1.09,8.07,False,True,233,13,False
2026-01-20,,Detroit Pistons,Boston Celtics,104,103,1.71,2.17,False,True,207,1,False
2026-01-20,,Brooklyn Nets,Phoenix Suns,117,126,4.12,1.24,False,False,243,-9,False
2026-01-20,,New York Knicks,Dallas Mavericks,97,114,1.18,5.03,False,False,211,-17,False
2026-01-20,,Washington Wizards,Los Angeles Clippers,106,110,3.19,1.36,False,False,216,-4,False
2026-01-20,,Golden State Warriors,Miami Heat,135,112,1.49,2.66,False,True,247,23,False
2026-01-21,,Golden State Warriors,Toronto Raptors,127,145,1.58,2.41,False,False,272,-18,False
2026-01-21,,Sacramento Kings,Miami Heat,117,130,2.47,1.56,False,False,247,-13,False
2026-01-21,,Denver Nuggets,Los Angeles Lakers,107,115,2.27,1.65,False,False,222,-8,False
2026-01-21,,Chicago Bulls,Los Angeles Clippers,138,110,1.7,2.17,False,True,248,28,False
2026-01-21,,Houston Rockets,San Antonio Spurs,111,106,1.56,2.46,False,True,217,5,False
2026-01-21,,Philadelphia 76ers,Phoenix Suns,110,116,2.16,1.72,False,False,226,-6,False
2026-01-21,,Utah Jazz,Minnesota Timberwolves,127,122,5.77,1.14,False,True,249,5,False
2026-01-22,,New Orleans Pelicans,Detroit Pistons,104,112,3.27,1.34,False,False,216,-8,False
2026-01-22,,New York Knicks,Brooklyn Nets,120,66,1.15,5.67,False,True,186,54,False
2026-01-22,,Boston Celtics,Indiana Pacers,119,104,1.2,4.6,False,True,223,15,False
2026-01-22,,Sacramento Kings,Toronto Raptors,109,122,2.72,1.47,False,False,231,-13,False
2026-01-22,,Memphis Grizzlies,Atlanta Hawks,122,124,1.85,1.97,False,False,246,-2,False
2026-01-22,,Milwaukee Bucks,Oklahoma City Thunder,102,122,5.15,1.17,False,False,224,-20,False
2026-01-22,,Charlotte Hornets,Cleveland Cavaliers,87,94,2.35,1.61,False,False,181,-7,False
2026-01-23,,Portland Trail Blazers,Miami Heat,127,110,1.64,2.28,False,True,237,17,False
2026-01-23,,Dallas Mavericks,Golden State Warriors,123,115,3.01,1.4,False,True,238,8,False
2026-01-23,,Los Angeles Clippers,Los Angeles Lakers,112,104,1.72,2.14,False,True,216,8,False
2026-01-23,,Utah Jazz,San Antonio Spurs,109,126,5.57,1.15,False,False,235,-17,False
2026-01-23,,Orlando Magic,Charlotte Hornets,97,124,1.58,2.42,False,False,221,-27,False
2026-01-23,,Minnesota Timberwolves,Chicago Bulls,115,120,1.25,4.01,False,False,235,-5,False
2026-01-23,,Washington Wizards,Denver Nuggets,97,107,3.02,1.4,False,False,204,-10,False
2026-01-23,,Philadelphia 76ers,Houston Rockets,128,122,2.11,1.74,True,True,250,6,False
2026-01-24,,Memphis Grizzlies,New Orleans Pelicans,127,133,1.48,2.69,False,False,260,-6,False
2026-01-24,,Brooklyn Nets,Boston Celtics,126,130,3.75,1.28,True,False,256,-4,False
2026-01-24,,Portland Trail Blazers,Toronto Raptors,98,110,2.37,1.61,False,False,208,-12,False
2026-01-24,,Milwaukee Bucks,Denver Nuggets,100,102,1.3,3.57,False,False,202,-2,False
2026-01-24,,Atlanta Hawks,Phoenix Suns,110,103,2.25,1.66,False,True,213,7,False
2026-01-24,,Oklahoma City Thunder,Indiana Pacers,114,117,1.09,7.76,False,False,231,-3,False
2026-01-24,,Detroit Pistons,Houston Rockets,104,111,1.56,2.47,False,False,215,-7,False
2026-01-24,,Cleveland Cavaliers,Sacramento Kings,123,118,1.16,5.52,False,True,241,5,False
2026-01-25,,Orlando Magic,Cleveland Cavaliers,105,119,1.85,1.97,False,False,224,-14,False
2026-01-25,,Chicago Bulls,Boston Celtics,114,111,2.3,1.63,False,True,225,3,False
2026-01-25,,Utah Jazz,Miami Heat,116,147,3.07,1.38,False,False,263,-31,False
2026-01-25,,Charlotte Hornets,Washington Wizards,119,115,1.18,5.06,False,True,234,4,False
2026-01-25,,Philadelphia 76ers,New York Knicks,109,112,1.91,1.91,False,False,221,-3,False
2026-01-25,,Dallas Mavericks,Los Angeles Lakers,110,116,2.43,1.58,False,False,226,-6,False
2026-01-26,,Los Angeles Clippers,Brooklyn Nets,126,89,1.22,4.33,False,True,215,37,False
2026-01-26,,Phoenix Suns,Miami Heat,102,111,1.53,2.54,False,False,213,-9,False
2026-01-26,,Detroit Pistons,Sacramento Kings,139,116,1.14,5.82,False,True,255,23,False
2026-01-26,,Oklahoma City Thunder,Toronto Raptors,101,103,1.18,5.0,False,False,204,-2,False
2026-01-26,,Minnesota Timberwolves,Golden State Warriors,85,111,1.47,2.75,False,False,196,-26,False
2026-01-26,,San Antonio Spurs,New Orleans Pelicans,95,104,1.17,5.1,False,False,199,-9,False
2026-01-27,,Atlanta Hawks,Indiana Pacers,132,116,1.46,2.78,False,True,248,16,False
2026-01-27,,Charlotte Hornets,Philadelphia 76ers,130,93,1.77,2.08,False,True,223,37,False
2026-01-27,,Cleveland Cavaliers,Orlando Magic,114,98,1.47,2.74,False,True,212,16,False
2026-01-27,,Houston Rockets,Memphis Grizzlies,108,99,1.19,4.88,False,True,207,9,False
2026-01-27,,Chicago Bulls,Los Angeles Lakers,118,129,2.03,1.81,False,False,247,-11,False
2026-01-27,,Boston Celtics,Portland Trail Blazers,102,94,1.29,3.69,False,True,196,8,False
2026-01-27,,Minnesota Timberwolves,Golden State Warriors,108,83,1.32,3.46,False,True,191,25,False
2026-01-28,,New York Knicks,Sacramento Kings,103,87,1.11,6.87,False,True,190,16,False
2026-01-28,,Phoenix Suns,Brooklyn Nets,106,102,1.3,3.62,False,True,208,4,False
2026-01-28,,Denver Nuggets,Detroit Pistons,107,109,3.21,1.36,False,False,216,-2,False
2026-01-28,,Philadelphia 76ers,Milwaukee Bucks,139,122,1.24,4.2,False,True,261,17,False
2026-01-28,,Oklahoma City Thunder,New Orleans Pelicans,104,95,1.11,6.9,False,True,199,9,False
2026-01-28,,Washington Wizards,Portland Trail Blazers,115,111,3.09,1.38,False,True,226,4,False
2026-01-28,,Utah Jazz,Los Angeles Clippers,103,115,3.63,1.29,False,False,218,-12,False
2026-01-29,,Memphis Grizzlies,Charlotte Hornets,97,112,2.09,1.76,False,False,209,-15,False
2026-01-29,,Dallas Mavericks,Minnesota Timberwolves,105,118,3.56,1.31,False,False,223,-13,False
2026-01-29,,Houston Rockets,San Antonio Spurs,99,111,1.68,2.22,False,False,210,-12,False
2026-01-29,,Miami Heat,Orlando Magic,124,133,1.64,2.3,False,False,257,-9,False
2026-01-29,,Utah Jazz,Golden State Warriors,124,140,3.48,1.32,False,False,264,-16,False
2026-01-29,,Indiana Pacers,Chicago Bulls,113,110,2.07,1.78,False,True,223,3,False
2026-01-29,,Cleveland Cavaliers,Los Angeles Lakers,129,99,1.6,2.38,False,True,228,30,False
2026-01-29,,Boston Celtics,Atlanta Hawks,106,117,1.47,2.73,False,False,223,-11,False
2026-01-29,,Toronto Raptors,New York Knicks,92,119,1.77,2.09,False,False,211,-27,False
2026-01-30,,Philadelphia 76ers,Sacramento Kings,113,111,1.22,4.47,False,True,224,2,False
2026-01-30,,Washington Wizards,Milwaukee Bucks,109,99,2.09,1.76,False,True,208,10,False
2026-01-30,,Chicago Bulls,Miami Heat,113,116,2.12,1.74,False,False,229,-3,False
2026-01-30,,Atlanta Hawks,Houston Rockets,86,104,2.99,1.41,False,False,190,-18,False
2026-01-30,,Dallas Mavericks,Charlotte Hornets,121,123,2.29,1.64,False,False,244,-2,False
2026-01-30,,Phoenix Suns,Detroit Pistons,114,96,2.31,1.63,False,True,210,18,False
2026-01-30,,Denver Nuggets,Brooklyn Nets,107,103,1.39,3.07,False,True,210,4,False
2026-01-30,,Minnesota Timberwolves,Oklahoma City Thunder,123,111,2.71,1.48,False,True,234,12,False
2026-01-31,,Phoenix Suns,Cleveland Cavaliers,126,113,2.07,1.77,False,True,239,13,False
2026-01-31,,Utah Jazz,Brooklyn Nets,99,109,1.6,2.36,False,False,208,-10,False
2026-01-31,,Denver Nuggets,Los Angeles Clippers,122,109,2.15,1.72,False,True,231,13,False
2026-01-31,,Golden State Warriors,Detroit Pistons,124,131,1.74,2.13,False,False,255,-7,False
2026-01-31,,New Orleans Pelicans,Memphis Grizzlies,114,106,1.65,2.28,False,True,220,8,False
2026-01-31,,Washington Wizards,Los Angeles Lakers,111,142,4.56,1.21,False,False,253,-31,False
2026-01-31,,Boston Celtics,Sacramento Kings,112,93,1.18,5.05,False,True,205,19,False
2026-01-31,,New York Knicks,Portland Trail Blazers,127,97,1.38,3.11,False,True,224,30,False
2026-01-31,,Orlando Magic,Toronto Raptors,130,120,1.72,2.15,False,True,250,10,False
2026-02-01,,Memphis Grizzlies,Minnesota Timberwolves,114,131,4.79,1.19,False,False,245,-17,False
2026-02-01,,Indiana Pacers,Atlanta Hawks,129,124,2.02,1.81,False,True,253,5,False
2026-02-01,,Philadelphia 76ers,New Orleans Pelicans,124,114,1.44,2.84,False,True,238,10,False
2026-02-01,,Charlotte Hornets,San Antonio Spurs,111,106,2.39,1.59,False,True,217,5,False
2026-02-01,,Miami Heat,Chicago Bulls,118,125,1.46,2.78,False,False,243,-7,False
2026-02-01,,Houston Rockets,Dallas Mavericks,111,107,1.22,4.38,False,True,218,4,False
2026-02-02,,Phoenix Suns,Los Angeles Clippers,93,117,1.65,2.27,False,False,210,-24,False
2026-02-02,,Boston Celtics,Milwaukee Bucks,107,79,1.15,5.57,False,True,186,28,False
2026-02-02,,Washington Wizards,Sacramento Kings,116,112,2.04,1.81,False,True,228,4,False
2026-02-02,,Portland Trail Blazers,Cleveland Cavaliers,111,130,2.45,1.57,False,False,241,-19,False
2026-02-02,,Miami Heat,Chicago Bulls,134,91,1.46,2.77,False,True,225,43,False
2026-02-02,,New York Knicks,Los Angeles Lakers,112,100,1.43,2.87,False,True,212,12,False
2026-02-02,,San Antonio Spurs,Orlando Magic,112,103,1.5,2.65,False,True,215,9,False
2026-02-02,,Toronto Raptors,Utah Jazz,107,100,1.23,4.31,False,True,207,7,False
2026-02-02,,Detroit Pistons,Brooklyn Nets,130,77,1.14,6.04,False,True,207,53,False
2026-02-02,,Denver Nuggets,Oklahoma City Thunder,111,121,2.97,1.41,False,False,232,-10,False
2026-02-03,,Charlotte Hornets,New Orleans Pelicans,102,95,1.38,3.11,False,True,197,7,False
2026-02-03,,Indiana Pacers,Houston Rockets,114,118,3.05,1.39,False,False,232,-4,False
2026-02-03,,Los Angeles Clippers,Philadelphia 76ers,113,128,2.0,1.84,False,False,241,-15,False
2026-02-03,,Memphis Grizzlies,Minnesota Timberwolves,137,128,3.37,1.33,False,True,265,9,False
2026-02-04,,Milwaukee Bucks,Chicago Bulls,131,115,2.0,1.83,False,True,246,16,False
2026-02-04,,Dallas Mavericks,Boston Celtics,100,110,3.15,1.37,False,False,210,-10,False
2026-02-04,,Oklahoma City Thunder,Orlando Magic,128,92,1.19,4.82,False,True,220,36,False
2026-02-04,,Brooklyn Nets,Los Angeles Lakers,109,125,3.59,1.3,False,False,234,-16,False
2026-02-04,,Portland Trail Blazers,Phoenix Suns,125,130,2.27,1.65,False,False,255,-5,False
2026-02-04,,Washington Wizards,New York Knicks,101,132,5.58,1.15,False,False,233,-31,False
2026-02-04,,Detroit Pistons,Denver Nuggets,124,121,1.49,2.67,False,True,245,3,False
2026-02-04,,Miami Heat,Atlanta Hawks,115,127,1.84,1.98,False,False,242,-12,False
2026-02-04,,Indiana Pacers,Utah Jazz,122,131,2.21,1.69,False,False,253,-9,False
2026-02-04,,Golden State Warriors,Philadelphia 76ers,94,113,1.51,2.59,False,False,207,-19,False
2026-02-05,,San Antonio Spurs,Oklahoma City Thunder,116,106,1.24,4.19,False,True,222,10,False
2026-02-05,,Sacramento Kings,Memphis Grizzlies,125,129,1.69,2.21,False,False,254,-4,False
2026-02-05,,New York Knicks,Denver Nuggets,134,127,1.52,2.58,True,True,261,7,False
2026-02-05,,Toronto Raptors,Minnesota Timberwolves,126,128,2.18,1.71,False,False,254,-2,False
2026-02-05,,Milwaukee Bucks,New Orleans Pelicans,141,137,2.56,1.53,True,True,278,4,False
2026-02-05,,Houston Rockets,Boston Celtics,93,114,1.33,3.4,False,False,207,-21,False
2026-02-05,,Los Angeles Clippers,Cleveland Cavaliers,91,124,2.24,1.67,False,False,215,-33,False
2026-02-06,,Phoenix Suns,Golden State Warriors,97,101,1.46,2.79,False,False,198,-4,False
2026-02-06,,Los Angeles Lakers,Philadelphia 76ers,119,115,1.73,2.15,False,True,234,4,False
2026-02-06,,Dallas Mavericks,San Antonio Spurs,123,135,3.5,1.31,False,False,258,-12,False
2026-02-06,,Atlanta Hawks,Utah Jazz,121,119,1.3,3.64,False,True,240,2,False
2026-02-06,,Toronto Raptors,Chicago Bulls,123,107,1.33,3.4,False,True,230,16,False
2026-02-06,,Detroit Pistons,Washington Wizards,117,126,1.08,8.18,False,False,243,-9,False
2026-02-06,,Houston Rockets,Charlotte Hornets,99,109,1.54,2.51,False,False,208,-10,False
2026-02-06,,Orlando Magic,Brooklyn Nets,118,98,1.26,3.97,False,True,216,20,False
2026-02-07,,Detroit Pistons,New York Knicks,118,80,1.47,2.75,False,True,198,38,False
2026-02-07,,Boston Celtics,Miami Heat,98,96,1.44,2.85,False,True,194,2,False
2026-02-07,,Minnesota Timberwolves,New Orleans Pelicans,115,119,1.29,3.68,False,False,234,-4,False
2026-02-07,,Milwaukee Bucks,Indiana Pacers,105,99,2.02,1.81,False,True,204,6,False
2026-02-07,,Portland Trail Blazers,Memphis Grizzlies,135,115,1.32,3.44,False,True,250,20,False
