date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff
2016-11-21,,Denver Nuggets,Utah Jazz,105,91,1.62,2.36,False,True,196,14
2016-11-21,,New York Knicks,Atlanta Hawks,104,94,2.58,1.54,False,True,198,10
2016-11-21,,Oklahoma City Thunder,Indiana Pacers,111,115,1.19,4.98,True,False,226,-4
2016-11-21,,Brooklyn Nets,Portland Trail Blazers,109,129,2.58,1.53,False,False,238,-20
2016-11-21,,Sacramento Kings,Toronto Raptors,102,99,2.38,1.61,False,True,201,3
2016-11-22,,Minnesota Timberwolves,Boston Celtics,93,99,2.03,1.82,False,False,192,-6
2016-11-22,,Los Angeles Clippers,Toronto Raptors,123,115,1.22,4.55,False,True,238,8
2016-11-22,,San Antonio Spurs,Dallas Mavericks,96,91,1.05,11.96,False,True,187,5
2016-11-22,,Milwaukee Bucks,Orlando Magic,93,89,1.37,3.23,False,True,182,4
2016-11-22,,Philadelphia 76ers,Miami Heat,101,94,2.56,1.54,False,True,195,7
2016-11-22,,Charlotte Hornets,Memphis Grizzlies,90,105,1.47,2.77,False,False,195,-15
2016-11-22,,Indiana Pacers,Golden State Warriors,83,120,13.02,1.04,False,False,203,-37
2016-11-22,,Washington Wizards,Phoenix Suns,106,101,1.28,3.81,False,True,207,5
2016-11-22,,Detroit Pistons,Houston Rockets,96,99,2.12,1.76,False,False,195,-3
2016-11-23,,New York Knicks,Portland Trail Blazers,107,103,1.81,2.05,False,True,210,4
2016-11-23,,Atlanta Hawks,New Orleans Pelicans,94,112,1.26,4.04,False,False,206,-18
2016-11-23,,Denver Nuggets,Chicago Bulls,110,107,2.05,1.8,False,True,217,3
2016-11-23,,Los Angeles Lakers,Oklahoma City Thunder,111,109,2.34,1.63,False,True,220,2
2016-11-24,,Houston Rockets,Toronto Raptors,102,115,1.56,2.52,False,False,217,-13
2016-11-24,,Golden State Warriors,Los Angeles Lakers,149,106,1.02,18.75,False,True,255,43
2016-11-24,,Sacramento Kings,Oklahoma City Thunder,116,101,1.75,2.13,False,True,217,15
2016-11-24,,Utah Jazz,Denver Nuggets,108,83,1.28,3.74,False,True,191,25
2016-11-24,,Brooklyn Nets,Boston Celtics,92,111,3.64,1.3,False,False,203,-19
2016-11-24,,New Orleans Pelicans,Minnesota Timberwolves,117,96,2.19,1.71,False,True,213,21
2016-11-24,,Indiana Pacers,Atlanta Hawks,85,96,1.99,1.85,False,False,181,-11
2016-11-24,,Detroit Pistons,Miami Heat,107,84,1.49,2.69,False,True,191,23
2016-11-24,,Orlando Magic,Phoenix Suns,87,92,1.54,2.56,False,False,179,-5
2016-11-24,,Philadelphia 76ers,Memphis Grizzlies,99,104,3.01,1.41,True,False,203,-5
2016-11-24,,Dallas Mavericks,Los Angeles Clippers,104,124,5.73,1.15,False,False,228,-20
2016-11-24,,Cleveland Cavaliers,Portland Trail Blazers,137,125,1.11,7.42,False,True,262,12
2016-11-24,,Charlotte Hornets,San Antonio Spurs,114,119,2.85,1.44,False,False,233,-5
2016-11-26,,Sacramento Kings,Houston Rockets,104,117,2.38,1.61,False,False,221,-13
2016-11-26,,Portland Trail Blazers,New Orleans Pelicans,119,104,1.53,2.6,False,True,223,15
2016-11-26,,Denver Nuggets,Oklahoma City Thunder,129,132,2.2,1.7,True,False,261,-3
2016-11-26,,Phoenix Suns,Minnesota Timberwolves,85,98,2.06,1.8,False,False,183,-13
2016-11-26,,Utah Jazz,Atlanta Hawks,95,68,1.62,2.37,False,True,163,27
2016-11-26,,Indiana Pacers,Brooklyn Nets,118,97,1.43,2.91,False,True,215,21
2016-11-26,,Los Angeles Lakers,Golden State Warriors,85,109,10.68,1.06,False,False,194,-24
2016-11-26,,Milwaukee Bucks,Toronto Raptors,99,105,2.38,1.61,False,False,204,-6
2016-11-26,,New York Knicks,Charlotte Hornets,113,111,2.07,1.79,True,True,224,2
2016-11-26,,Philadelphia 76ers,Chicago Bulls,89,105,4.6,1.21,False,False,194,-16
2016-11-26,,Cleveland Cavaliers,Dallas Mavericks,128,90,1.06,10.88,False,True,218,38
2016-11-26,,Detroit Pistons,Los Angeles Clippers,108,97,3.35,1.34,False,True,205,11
2016-11-26,,Orlando Magic,Washington Wizards,91,94,2.09,1.77,False,False,185,-3
2016-11-26,,Boston Celtics,San Antonio Spurs,103,109,2.3,1.65,False,False,212,-6
2016-11-26,,Memphis Grizzlies,Miami Heat,81,90,1.48,2.75,False,False,171,-9
2016-11-27,,Golden State Warriors,Minnesota Timberwolves,115,102,1.08,8.81,False,True,217,13
2016-11-27,,Oklahoma City Thunder,Detroit Pistons,106,88,1.54,2.57,False,True,194,18
2016-11-27,,Miami Heat,Memphis Grizzlies,107,110,2.02,1.83,False,False,217,-3
2016-11-27,,Charlotte Hornets,New York Knicks,107,102,1.42,2.94,False,True,209,5
2016-11-27,,Washington Wizards,San Antonio Spurs,100,112,3.21,1.37,False,False,212,-12
2016-11-28,,Portland Trail Blazers,Houston Rockets,114,130,2.1,1.77,False,False,244,-16
2016-11-28,,Dallas Mavericks,New Orleans Pelicans,91,81,2.79,1.46,False,True,172,10
2016-11-28,,Brooklyn Nets,Sacramento Kings,105,122,2.72,1.49,False,False,227,-17
2016-11-28,,Los Angeles Lakers,Atlanta Hawks,109,94,2.72,1.48,False,True,203,15
2016-11-28,,Orlando Magic,Milwaukee Bucks,96,104,1.84,2.01,False,False,200,-8
2016-11-28,,Philadelphia 76ers,Cleveland Cavaliers,108,112,6.75,1.12,False,False,220,-4
2016-11-28,,Indiana Pacers,Los Angeles Clippers,91,70,6.72,1.12,False,True,161,21
2016-11-28,,Phoenix Suns,Denver Nuggets,114,120,1.77,2.1,False,False,234,-6
2016-11-29,,Golden State Warriors,Atlanta Hawks,105,100,1.06,10.67,False,True,205,5
2016-11-29,,Washington Wizards,Sacramento Kings,101,95,1.51,2.64,True,True,196,6
2016-11-29,,Toronto Raptors,Philadelphia 76ers,122,95,1.04,13.04,False,True,217,27
2016-11-29,,New York Knicks,Oklahoma City Thunder,103,112,1.95,1.88,False,False,215,-9
2016-11-29,,Miami Heat,Boston Celtics,104,112,2.52,1.55,False,False,216,-8
2016-11-29,,Minnesota Timberwolves,Utah Jazz,103,112,2.26,1.68,False,False,215,-9
2016-11-29,,Memphis Grizzlies,Charlotte Hornets,85,104,2.01,1.84,False,False,189,-19
2016-11-30,,Utah Jazz,Houston Rockets,120,101,1.98,1.86,False,True,221,19
2016-11-30,,Milwaukee Bucks,Cleveland Cavaliers,118,101,3.62,1.3,False,True,219,17
2016-11-30,,San Antonio Spurs,Orlando Magic,83,95,1.08,8.41,False,False,178,-12
2016-11-30,,New Orleans Pelicans,Los Angeles Lakers,105,88,1.45,2.84,False,True,193,17
2016-11-30,,Brooklyn Nets,Los Angeles Clippers,127,122,6.34,1.14,True,True,249,5
2016-11-30,,Charlotte Hornets,Detroit Pistons,89,112,1.62,2.35,False,False,201,-23
2016-12-01,,Portland Trail Blazers,Indiana Pacers,131,109,1.3,3.65,False,True,240,22
2016-12-01,,Phoenix Suns,Atlanta Hawks,109,107,2.52,1.55,False,True,216,2
2016-12-01,,Denver Nuggets,Miami Heat,98,106,1.39,3.08,False,False,204,-8
2016-12-01,,Dallas Mavericks,San Antonio Spurs,87,94,4.34,1.23,False,False,181,-7
2016-12-01,,Toronto Raptors,Memphis Grizzlies,120,105,1.07,9.55,False,True,225,15
2016-12-01,,Minnesota Timberwolves,New York Knicks,104,106,1.57,2.46,False,False,210,-2
2016-12-01,,Oklahoma City Thunder,Washington Wizards,126,115,1.44,2.87,True,True,241,11
2016-12-01,,Boston Celtics,Detroit Pistons,114,121,1.35,3.29,False,False,235,-7
2016-12-01,,Chicago Bulls,Los Angeles Lakers,90,96,1.16,5.53,False,False,186,-6
2016-12-02,,Charlotte Hornets,Dallas Mavericks,97,87,1.12,6.88,False,True,184,10
2016-12-02,,Brooklyn Nets,Milwaukee Bucks,93,111,2.84,1.44,False,False,204,-18
2016-12-02,,Memphis Grizzlies,Orlando Magic,95,94,2.47,1.57,False,True,189,1
2016-12-02,,Cleveland Cavaliers,Los Angeles Clippers,94,113,1.59,2.43,False,False,207,-19
2016-12-02,,Utah Jazz,Miami Heat,110,111,1.31,3.57,False,False,221,-1
2016-12-02,,Golden State Warriors,Houston Rockets,127,132,1.15,5.89,True,False,259,-5
2016-12-03,,San Antonio Spurs,Washington Wizards,107,105,1.21,4.7,False,True,212,2
2016-12-03,,Atlanta Hawks,Detroit Pistons,85,121,1.81,2.04,False,False,206,-36
2016-12-03,,Chicago Bulls,Cleveland Cavaliers,111,105,2.09,1.78,False,True,216,6
2016-12-03,,Denver Nuggets,Houston Rockets,110,128,1.62,2.36,False,False,238,-18
2016-12-03,,Boston Celtics,Sacramento Kings,97,92,1.39,3.09,False,True,189,5
2016-12-03,,Toronto Raptors,Los Angeles Lakers,113,80,1.18,5.08,False,True,193,33
2016-12-03,,New York Knicks,Minnesota Timberwolves,118,114,2.12,1.76,False,True,232,4
2016-12-03,,Philadelphia 76ers,Orlando Magic,88,105,1.82,2.04,False,False,193,-17
2016-12-03,,New Orleans Pelicans,Los Angeles Clippers,96,114,2.56,1.55,False,False,210,-18
2016-12-04,,Golden State Warriors,Phoenix Suns,138,109,1.02,16.93,False,True,247,29
2016-12-04,,Portland Trail Blazers,Miami Heat,99,92,1.41,3.0,False,True,191,7
2016-12-04,,Dallas Mavericks,Chicago Bulls,107,82,2.37,1.62,False,True,189,25
2016-12-04,,Utah Jazz,Denver Nuggets,105,98,1.33,3.42,False,True,203,7
2016-12-04,,Toronto Raptors,Atlanta Hawks,128,84,1.26,4.09,False,True,212,44
2016-12-04,,Philadelphia 76ers,Boston Celtics,106,107,5.18,1.18,False,False,213,-1
2016-12-04,,Charlotte Hornets,Minnesota Timberwolves,120,125,1.42,2.96,True,False,245,-5
2016-12-04,,Milwaukee Bucks,Brooklyn Nets,112,103,1.19,5.01,False,True,215,9
2016-12-04,,Memphis Grizzlies,Los Angeles Lakers,103,100,1.71,2.19,False,True,203,3
2016-12-05,,Detroit Pistons,Orlando Magic,92,98,1.31,3.57,False,False,190,-6
2016-12-05,,Oklahoma City Thunder,New Orleans Pelicans,101,92,1.4,3.08,False,True,193,9
2016-12-05,,New York Knicks,Sacramento Kings,106,98,1.82,2.03,False,True,204,8
2016-12-05,,Los Angeles Clippers,Indiana Pacers,102,111,1.14,6.19,False,False,213,-9
2016-12-06,,Dallas Mavericks,Charlotte Hornets,101,109,2.38,1.62,False,False,210,-8
2016-12-06,,Golden State Warriors,Indiana Pacers,142,106,1.06,11.02,False,True,248,36
2016-12-06,,Los Angeles Lakers,Utah Jazz,101,107,2.56,1.54,False,False,208,-6
2016-12-06,,Chicago Bulls,Portland Trail Blazers,110,112,1.61,2.4,False,False,222,-2
2016-12-06,,Houston Rockets,Boston Celtics,107,106,1.46,2.82,False,True,213,1
2016-12-06,,Milwaukee Bucks,San Antonio Spurs,96,97,3.07,1.39,False,False,193,-1
2016-12-06,,Philadelphia 76ers,Denver Nuggets,98,106,2.55,1.55,False,False,204,-8
2016-12-06,,Atlanta Hawks,Oklahoma City Thunder,99,102,1.56,2.5,False,False,201,-3
2016-12-06,,Brooklyn Nets,Washington Wizards,113,118,3.18,1.37,False,False,231,-5
2016-12-06,,Toronto Raptors,Cleveland Cavaliers,112,116,1.8,2.06,False,False,228,-4
2016-12-06,,New Orleans Pelicans,Memphis Grizzlies,108,110,1.55,2.55,True,False,218,-2
2016-12-07,,Washington Wizards,Orlando Magic,116,124,1.69,2.23,False,False,240,-8
2016-12-07,,Miami Heat,New York Knicks,103,114,1.83,2.02,False,False,217,-11
2016-12-07,,Detroit Pistons,Chicago Bulls,102,91,1.43,2.93,False,True,193,11
2016-12-07,,Minnesota Timberwolves,San Antonio Spurs,91,105,2.49,1.56,False,False,196,-14
2016-12-07,,Memphis Grizzlies,Philadelphia 76ers,96,91,1.31,3.55,False,True,187,5
2016-12-07,,Utah Jazz,Phoenix Suns,112,105,1.34,3.37,False,True,217,7
2016-12-08,,Los Angeles Clippers,Golden State Warriors,98,115,2.5,1.56,False,False,213,-17
2016-12-08,,Dallas Mavericks,Sacramento Kings,89,120,2.31,1.65,False,False,209,-31
2016-12-08,,New York Knicks,Cleveland Cavaliers,94,126,4.08,1.25,False,False,220,-32
2016-12-08,,Houston Rockets,Los Angeles Lakers,134,95,1.06,10.02,False,True,229,39
2016-12-08,,Phoenix Suns,Indiana Pacers,94,109,2.5,1.56,False,False,203,-15
2016-12-08,,Atlanta Hawks,Miami Heat,103,95,1.21,4.6,False,True,198,8
2016-12-08,,Brooklyn Nets,Denver Nuggets,116,111,2.57,1.54,False,True,227,5
2016-12-08,,Orlando Magic,Boston Celtics,87,117,2.01,1.83,False,False,204,-30
2016-12-08,,Charlotte Hornets,Detroit Pistons,87,77,1.44,2.88,False,True,164,10
2016-12-08,,Milwaukee Bucks,Portland Trail Blazers,115,107,1.81,2.05,False,True,222,8
2016-12-09,,Toronto Raptors,Minnesota Timberwolves,124,110,1.19,4.94,False,True,234,14
2016-12-09,,Washington Wizards,Denver Nuggets,92,85,1.44,2.85,False,True,177,7
2016-12-09,,New Orleans Pelicans,Philadelphia 76ers,88,99,1.37,3.19,False,False,187,-11
2016-12-09,,Memphis Grizzlies,Portland Trail Blazers,88,86,2.24,1.68,False,True,174,2
2016-12-09,,Utah Jazz,Golden State Warriors,99,106,6.45,1.13,False,False,205,-7
2016-12-09,,Chicago Bulls,San Antonio Spurs,95,91,2.36,1.62,False,True,186,4
2016-12-10,,Los Angeles Lakers,Phoenix Suns,115,119,1.82,2.03,False,False,234,-4
2016-12-10,,Sacramento Kings,New York Knicks,100,103,1.43,2.93,False,False,203,-3
2016-12-10,,Dallas Mavericks,Indiana Pacers,111,103,2.38,1.61,False,True,214,8
2016-12-10,,Milwaukee Bucks,Atlanta Hawks,110,114,1.64,2.32,False,False,224,-4
2016-12-10,,Cleveland Cavaliers,Miami Heat,114,84,1.1,7.45,False,True,198,30
2016-12-10,,Oklahoma City Thunder,Houston Rockets,99,102,2.04,1.81,False,False,201,-3
2016-12-10,,Boston Celtics,Toronto Raptors,94,101,1.77,2.11,False,False,195,-7
2016-12-10,,Charlotte Hornets,Orlando Magic,109,88,1.31,3.61,False,True,197,21
2016-12-10,,Minnesota Timberwolves,Detroit Pistons,90,117,2.36,1.63,False,False,207,-27
2016-12-11,,San Antonio Spurs,Brooklyn Nets,130,101,1.04,12.69,False,True,231,29
2016-12-11,,Utah Jazz,Sacramento Kings,104,84,1.43,2.93,False,True,188,20
2016-12-11,,Chicago Bulls,Miami Heat,105,100,1.2,4.77,False,True,205,5
2016-12-11,,Los Angeles Clippers,New Orleans Pelicans,133,105,1.07,10.04,False,True,238,28
2016-12-11,,Houston Rockets,Dallas Mavericks,109,87,1.09,8.34,False,True,196,22
2016-12-11,,Washington Wizards,Milwaukee Bucks,110,105,1.55,2.53,False,True,215,5
2016-12-11,,Indiana Pacers,Portland Trail Blazers,118,111,1.97,1.87,False,True,229,7
2016-12-11,,Memphis Grizzlies,Golden State Warriors,110,89,8.46,1.08,False,True,199,21
2016-12-11,,Cleveland Cavaliers,Charlotte Hornets,116,105,1.3,3.66,False,True,221,11
2016-12-11,,Orlando Magic,Denver Nuggets,113,121,2.05,1.8,False,False,234,-8
2016-12-12,,Detroit Pistons,Philadelphia 76ers,79,97,1.1,7.89,False,False,176,-18
2016-12-12,,Minnesota Timberwolves,Golden State Warriors,108,116,5.15,1.18,False,False,224,-8
2016-12-12,,Oklahoma City Thunder,Boston Celtics,99,96,1.64,2.33,False,True,195,3
2016-12-12,,Phoenix Suns,New Orleans Pelicans,119,120,1.75,2.13,True,False,239,-1
2016-12-12,,Los Angeles Lakers,New York Knicks,112,118,2.18,1.72,False,False,230,-6
2016-12-13,,Indiana Pacers,Charlotte Hornets,110,94,2.01,1.84,False,True,204,16
2016-12-13,,Toronto Raptors,Milwaukee Bucks,122,100,1.26,4.05,False,True,222,22
2016-12-13,,Miami Heat,Washington Wizards,112,101,2.01,1.84,False,True,213,11
2016-12-13,,Houston Rockets,Brooklyn Nets,122,118,1.09,8.21,False,True,240,4
2016-12-13,,Dallas Mavericks,Denver Nuggets,112,92,2.19,1.71,False,True,204,20
2016-12-13,,Sacramento Kings,Los Angeles Lakers,116,92,1.25,4.06,False,True,208,24
2016-12-13,,Los Angeles Clippers,Portland Trail Blazers,121,120,1.18,5.12,False,True,241,1
2016-12-14,,Portland Trail Blazers,Oklahoma City Thunder,114,95,1.74,2.15,False,True,209,19
2016-12-14,,Chicago Bulls,Minnesota Timberwolves,94,99,1.43,2.91,False,False,193,-5
2016-12-14,,Phoenix Suns,New York Knicks,113,111,2.13,1.75,True,True,224,2
2016-12-14,,Atlanta Hawks,Orlando Magic,120,131,1.25,4.07,False,False,251,-11
2016-12-14,,Cleveland Cavaliers,Memphis Grizzlies,103,86,1.07,9.62,False,True,189,17
2016-12-14,,New Orleans Pelicans,Golden State Warriors,109,113,5.92,1.15,False,False,222,-4
2016-12-15,,Utah Jazz,Oklahoma City Thunder,109,89,1.29,3.65,False,True,198,20
2016-12-15,,San Antonio Spurs,Boston Celtics,108,101,1.37,3.24,False,True,209,7
2016-12-15,,Dallas Mavericks,Detroit Pistons,85,95,2.88,1.44,False,False,180,-10
2016-12-15,,Memphis Grizzlies,Cleveland Cavaliers,93,85,1.31,3.51,False,True,178,8
2016-12-15,,Philadelphia 76ers,Toronto Raptors,114,123,4.0,1.26,False,False,237,-9
2016-12-15,,Brooklyn Nets,Los Angeles Lakers,107,97,2.0,1.84,False,True,204,10
2016-12-15,,Washington Wizards,Charlotte Hornets,109,106,2.1,1.77,False,True,215,3
2016-12-15,,Miami Heat,Indiana Pacers,95,89,1.96,1.88,False,True,184,6
2016-12-15,,Orlando Magic,Los Angeles Clippers,108,113,4.29,1.24,False,False,221,-5
2016-12-15,,Houston Rockets,Sacramento Kings,132,98,1.07,9.13,False,True,230,34
2016-12-16,,New Orleans Pelicans,Indiana Pacers,102,95,1.73,2.17,False,True,197,7
2016-12-16,,Milwaukee Bucks,Chicago Bulls,108,97,1.9,1.94,False,True,205,11
2016-12-16,,Phoenix Suns,San Antonio Spurs,92,107,3.83,1.27,False,False,199,-15
2016-12-16,,Denver Nuggets,Portland Trail Blazers,132,120,1.7,2.22,False,True,252,12
2016-12-16,,Golden State Warriors,New York Knicks,103,90,1.03,14.55,False,True,193,13
2016-12-17,,Utah Jazz,Dallas Mavericks,103,100,1.14,6.19,False,True,203,3
2016-12-17,,Chicago Bulls,Milwaukee Bucks,69,95,1.44,2.87,False,False,164,-26
2016-12-17,,Houston Rockets,New Orleans Pelicans,122,100,1.1,7.66,False,True,222,22
2016-12-17,,Miami Heat,Los Angeles Clippers,98,102,3.8,1.28,False,False,200,-4
2016-12-17,,Philadelphia 76ers,Los Angeles Lakers,89,100,1.9,1.94,False,False,189,-11
2016-12-17,,Toronto Raptors,Atlanta Hawks,121,125,1.34,3.36,False,False,246,-4
2016-12-17,,Washington Wizards,Detroit Pistons,122,108,2.01,1.83,False,True,230,14
2016-12-17,,Memphis Grizzlies,Sacramento Kings,92,96,1.47,2.75,False,False,188,-4
2016-12-17,,Boston Celtics,Charlotte Hornets,96,88,1.38,3.18,False,True,184,8
2016-12-17,,Orlando Magic,Brooklyn Nets,118,111,1.34,3.37,False,True,229,7
2016-12-18,,Golden State Warriors,Portland Trail Blazers,135,90,1.07,9.63,False,True,225,45
2016-12-18,,Minnesota Timberwolves,Houston Rockets,109,111,2.25,1.68,True,False,220,-2
2016-12-18,,Denver Nuggets,New York Knicks,127,114,1.55,2.48,False,True,241,13
2016-12-18,,Cleveland Cavaliers,Los Angeles Lakers,119,108,1.04,13.43,False,True,227,11
2016-12-18,,Detroit Pistons,Indiana Pacers,90,105,1.52,2.63,False,False,195,-15
2016-12-18,,Oklahoma City Thunder,Phoenix Suns,114,101,1.4,3.08,False,True,215,13
2016-12-18,,Atlanta Hawks,Charlotte Hornets,99,107,1.7,2.21,False,False,206,-8
2016-12-19,,Dallas Mavericks,Sacramento Kings,99,79,1.9,1.96,False,True,178,20
2016-12-19,,Orlando Magic,Toronto Raptors,79,109,2.98,1.42,False,False,188,-30
2016-12-19,,Memphis Grizzlies,Utah Jazz,73,82,2.03,1.82,False,False,155,-9
2016-12-19,,Philadelphia 76ers,Brooklyn Nets,108,107,1.85,2.0,False,True,215,1
2016-12-19,,Miami Heat,Boston Celtics,95,105,2.54,1.55,False,False,200,-10
2016-12-19,,San Antonio Spurs,New Orleans Pelicans,113,100,1.12,7.15,False,True,213,13
2016-12-19,,Washington Wizards,Los Angeles Clippers,117,110,2.86,1.44,False,True,227,7
2016-12-20,,Denver Nuggets,Dallas Mavericks,117,107,1.27,3.92,False,True,224,10
2016-12-20,,Oklahoma City Thunder,Atlanta Hawks,108,110,1.66,2.29,False,False,218,-2
2016-12-20,,Minnesota Timberwolves,Phoenix Suns,115,108,1.4,3.06,False,True,223,7
2016-12-20,,Indiana Pacers,Washington Wizards,107,105,1.45,2.83,False,True,212,2
2016-12-20,,Chicago Bulls,Detroit Pistons,113,82,1.71,2.2,False,True,195,31
2016-12-21,,Los Angeles Clippers,Denver Nuggets,119,102,1.27,3.92,False,True,221,17
2016-12-21,,Sacramento Kings,Portland Trail Blazers,126,121,1.95,1.89,False,True,247,5
2016-12-21,,Memphis Grizzlies,Boston Celtics,109,112,2.17,1.72,True,False,221,-3
2016-12-21,,Milwaukee Bucks,Cleveland Cavaliers,108,114,2.39,1.61,True,False,222,-6
2016-12-21,,Golden State Warriors,Utah Jazz,104,74,1.1,7.56,False,True,178,30
2016-12-21,,Toronto Raptors,Brooklyn Nets,116,104,1.04,13.77,False,True,220,12
2016-12-21,,New York Knicks,Indiana Pacers,118,111,1.55,2.55,False,True,229,7
2016-12-21,,Miami Heat,Orlando Magic,130,136,1.59,2.43,True,False,266,-6
2016-12-21,,Charlotte Hornets,Los Angeles Lakers,117,113,1.24,4.21,False,True,230,4
2016-12-21,,Philadelphia 76ers,New Orleans Pelicans,93,108,2.39,1.61,False,False,201,-15
2016-12-21,,Houston Rockets,San Antonio Spurs,100,102,1.86,1.98,False,False,202,-2
2016-12-22,,Cleveland Cavaliers,Milwaukee Bucks,113,102,1.39,3.13,False,True,215,11
2016-12-22,,Detroit Pistons,Memphis Grizzlies,86,98,1.41,3.03,False,False,184,-12
2016-12-22,,Atlanta Hawks,Minnesota Timberwolves,84,92,1.55,2.52,False,False,176,-8
2016-12-22,,New Orleans Pelicans,Oklahoma City Thunder,110,121,2.1,1.76,False,False,231,-11
2016-12-22,,Chicago Bulls,Washington Wizards,97,107,1.57,2.47,False,False,204,-10
2016-12-22,,Utah Jazz,Sacramento Kings,93,94,1.3,3.71,False,False,187,-1
2016-12-22,,Phoenix Suns,Houston Rockets,111,125,3.2,1.37,False,False,236,-14
2016-12-22,,Portland Trail Blazers,Dallas Mavericks,95,96,1.39,3.09,False,False,191,-1
2016-12-23,,Los Angeles Clippers,San Antonio Spurs,106,101,2.08,1.78,False,True,207,5
2016-12-23,,Miami Heat,Los Angeles Lakers,115,107,1.41,3.0,False,True,222,8
2016-12-23,,New York Knicks,Orlando Magic,106,95,1.53,2.59,False,True,201,11
2016-12-23,,Indiana Pacers,Boston Celtics,102,109,1.96,1.88,False,False,211,-7
2016-12-23,,Brooklyn Nets,Golden State Warriors,101,117,9.1,1.08,False,False,218,-16
2016-12-24,,Los Angeles Clippers,Dallas Mavericks,88,90,1.52,2.63,False,False,178,-2
2016-12-24,,Portland Trail Blazers,San Antonio Spurs,90,110,2.12,1.74,False,False,200,-20
2016-12-24,,Denver Nuggets,Atlanta Hawks,108,109,1.47,2.77,False,False,217,-1
2016-12-24,,Phoenix Suns,Philadelphia 76ers,123,116,1.44,2.86,False,True,239,7
2016-12-24,,Utah Jazz,Toronto Raptors,98,104,1.95,1.89,False,False,202,-6
2016-12-24,,Memphis Grizzlies,Houston Rockets,115,109,2.41,1.6,False,True,224,6
2016-12-24,,Milwaukee Bucks,Washington Wizards,123,96,1.64,2.32,False,True,219,27
2016-12-24,,Minnesota Timberwolves,Sacramento Kings,105,109,1.5,2.66,False,False,214,-4
2016-12-24,,Boston Celtics,Oklahoma City Thunder,112,117,1.47,2.77,False,False,229,-5
2016-12-24,,Cleveland Cavaliers,Brooklyn Nets,119,99,1.03,16.2,False,True,218,20
2016-12-24,,Detroit Pistons,Golden State Warriors,113,119,3.78,1.28,False,False,232,-6
2016-12-24,,Charlotte Hornets,Chicago Bulls,103,91,1.53,2.58,False,True,194,12
2016-12-24,,Orlando Magic,Los Angeles Lakers,109,90,1.51,2.66,False,True,199,19
2016-12-24,,New Orleans Pelicans,Miami Heat,91,87,1.5,2.66,False,True,178,4
2016-12-26,,Oklahoma City Thunder,Minnesota Timberwolves,112,100,1.54,2.55,False,True,212,12
2016-12-26,,Los Angeles Lakers,Los Angeles Clippers,111,102,2.36,1.63,False,True,213,9
2016-12-26,,Cleveland Cavaliers,Golden State Warriors,109,108,2.38,1.62,False,True,217,1
2016-12-26,,New York Knicks,Boston Celtics,114,119,2.18,1.71,False,False,233,-5
2016-12-26,,San Antonio Spurs,Chicago Bulls,119,100,1.23,4.4,False,True,219,19
2016-12-27,,Los Angeles Clippers,Denver Nuggets,102,106,2.56,1.55,False,False,208,-4
2016-12-27,,Sacramento Kings,Philadelphia 76ers,102,100,1.26,4.02,False,True,202,2
2016-12-27,,Minnesota Timberwolves,Atlanta Hawks,104,90,2.02,1.83,False,True,194,14
2016-12-27,,Chicago Bulls,Indiana Pacers,90,85,1.76,2.11,False,True,175,5
2016-12-27,,Portland Trail Blazers,Toronto Raptors,91,95,4.12,1.25,False,False,186,-4
2016-12-27,,Houston Rockets,Phoenix Suns,131,115,1.09,7.98,False,True,246,16
2016-12-27,,Brooklyn Nets,Charlotte Hornets,120,118,3.29,1.36,False,True,238,2
2016-12-27,,Detroit Pistons,Cleveland Cavaliers,106,90,1.5,2.67,False,True,196,16
2016-12-27,,Orlando Magic,Memphis Grizzlies,112,102,2.35,1.63,False,True,214,10
2016-12-27,,Washington Wizards,Milwaukee Bucks,107,102,1.64,2.33,False,True,209,5
2016-12-27,,New Orleans Pelicans,Dallas Mavericks,111,104,1.55,2.54,False,True,215,7
2016-12-28,,Miami Heat,Oklahoma City Thunder,94,106,2.58,1.52,False,False,200,-12
2016-12-28,,Boston Celtics,Memphis Grizzlies,113,103,1.31,3.61,False,True,216,10
2016-12-28,,Dallas Mavericks,Houston Rockets,107,123,2.79,1.46,False,False,230,-16
2016-12-28,,Los Angeles Lakers,Utah Jazz,100,102,2.81,1.46,False,False,202,-2
2016-12-29,,Denver Nuggets,Minnesota Timberwolves,105,103,1.56,2.52,False,True,208,2
2016-12-29,,Golden State Warriors,Toronto Raptors,121,111,1.19,4.91,False,True,232,10
2016-12-29,,Portland Trail Blazers,Sacramento Kings,102,89,1.81,2.05,False,True,191,13
2016-12-29,,Chicago Bulls,Brooklyn Nets,101,99,1.2,4.86,False,True,200,2
2016-12-29,,San Antonio Spurs,Phoenix Suns,119,98,1.13,6.42,False,True,217,21
2016-12-29,,Washington Wizards,Indiana Pacers,111,105,1.52,2.63,False,True,216,6
2016-12-29,,Atlanta Hawks,New York Knicks,102,98,1.5,2.66,True,True,200,4
2016-12-29,,Detroit Pistons,Milwaukee Bucks,94,119,1.64,2.32,False,False,213,-25
2016-12-29,,Orlando Magic,Charlotte Hornets,101,120,2.54,1.55,False,False,221,-19
2016-12-29,,New Orleans Pelicans,Los Angeles Clippers,102,98,2.09,1.79,False,True,200,4
2016-12-30,,Charlotte Hornets,Miami Heat,91,82,1.36,3.27,False,True,173,9
