date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff
2018-02-23,,Cleveland Cavaliers,Washington Wizards,103,110,1.37,3.17,False,False,213,-7
2018-02-23,,Orlando Magic,New York Knicks,113,120,1.62,2.36,False,False,233,-7
2018-02-23,,Chicago Bulls,Philadelphia 76ers,115,116,3.37,1.34,False,False,231,-1
2018-02-24,,Los Angeles Lakers,Dallas Mavericks,124,102,1.58,2.45,False,True,226,22
2018-02-24,,Denver Nuggets,San Antonio Spurs,122,119,1.61,2.4,False,True,241,3
2018-02-24,,Phoenix Suns,Los Angeles Clippers,117,128,2.87,1.44,False,False,245,-11
2018-02-24,,Utah Jazz,Portland Trail Blazers,81,100,1.53,2.58,False,False,181,-19
2018-02-24,,Memphis Grizzlies,Cleveland Cavaliers,89,112,2.75,1.47,False,False,201,-23
2018-02-24,,New Orleans Pelicans,Miami Heat,124,123,1.77,2.1,True,True,247,1
2018-02-24,,Toronto Raptors,Milwaukee Bucks,119,122,1.32,3.56,True,False,241,-3
2018-02-24,,Indiana Pacers,Atlanta Hawks,116,93,1.31,3.58,False,True,209,23
2018-02-24,,Detroit Pistons,Boston Celtics,98,110,2.1,1.77,False,False,208,-12
2018-02-24,,Washington Wizards,Charlotte Hornets,105,122,1.61,2.38,False,False,227,-17
2018-02-24,,Houston Rockets,Minnesota Timberwolves,120,102,1.29,3.76,False,True,222,18
2018-02-25,,Sacramento Kings,Los Angeles Lakers,108,113,2.05,1.8,False,False,221,-5
2018-02-25,,Minnesota Timberwolves,Chicago Bulls,122,104,1.34,3.38,False,True,226,18
2018-02-25,,Phoenix Suns,Portland Trail Blazers,104,106,3.3,1.35,False,False,210,-2
2018-02-25,,Utah Jazz,Dallas Mavericks,97,90,1.2,4.93,False,True,187,7
2018-02-25,,New York Knicks,Boston Celtics,112,121,2.78,1.46,False,False,233,-9
2018-02-25,,Philadelphia 76ers,Orlando Magic,116,105,1.19,5.03,False,True,221,11
2018-02-25,,Golden State Warriors,Oklahoma City Thunder,112,80,1.18,5.14,False,True,192,32
2018-02-25,,Miami Heat,Memphis Grizzlies,115,89,1.23,4.44,False,True,204,26
2018-02-26,,Denver Nuggets,Houston Rockets,114,119,2.61,1.51,False,False,233,-5
2018-02-26,,Washington Wizards,Philadelphia 76ers,109,94,1.82,2.03,False,True,203,15
2018-02-26,,Charlotte Hornets,Detroit Pistons,114,98,1.53,2.6,False,True,212,16
2018-02-26,,Milwaukee Bucks,New Orleans Pelicans,121,123,1.54,2.55,True,False,244,-2
2018-02-26,,Cleveland Cavaliers,San Antonio Spurs,94,110,1.54,2.59,False,False,204,-16
2018-02-27,,New York Knicks,Golden State Warriors,111,125,7.85,1.1,False,False,236,-14
2018-02-27,,Toronto Raptors,Detroit Pistons,123,94,1.16,5.72,False,True,217,29
2018-02-27,,Brooklyn Nets,Chicago Bulls,104,87,1.53,2.6,False,True,191,17
2018-02-27,,Atlanta Hawks,Los Angeles Lakers,104,123,2.11,1.76,False,False,227,-19
2018-02-27,,Oklahoma City Thunder,Orlando Magic,112,105,1.16,5.6,False,True,217,7
2018-02-27,,New Orleans Pelicans,Phoenix Suns,125,116,1.31,3.56,False,True,241,9
2018-02-27,,Dallas Mavericks,Indiana Pacers,109,103,2.32,1.63,False,True,212,6
2018-02-27,,Utah Jazz,Houston Rockets,85,96,1.98,1.85,False,False,181,-11
2018-02-27,,Sacramento Kings,Minnesota Timberwolves,100,118,2.74,1.47,False,False,218,-18
2018-02-27,,Boston Celtics,Memphis Grizzlies,109,98,1.11,7.32,False,True,207,11
2018-02-28,,Portland Trail Blazers,Sacramento Kings,116,99,1.1,7.42,False,True,215,17
2018-02-28,,Denver Nuggets,Los Angeles Clippers,120,122,1.46,2.78,False,False,242,-2
2018-02-28,,Milwaukee Bucks,Washington Wizards,104,107,1.68,2.25,False,False,211,-3
2018-02-28,,Cleveland Cavaliers,Brooklyn Nets,129,123,1.15,5.84,False,True,252,6
2018-02-28,,Charlotte Hornets,Chicago Bulls,118,103,1.13,6.3,False,True,221,15
2018-02-28,,Miami Heat,Philadelphia 76ers,102,101,1.85,2.0,False,True,203,1
2018-03-01,,Los Angeles Clippers,Houston Rockets,92,105,4.18,1.24,False,False,197,-13
2018-03-01,,San Antonio Spurs,New Orleans Pelicans,116,121,1.51,2.63,False,False,237,-5
2018-03-01,,Washington Wizards,Golden State Warriors,101,109,4.27,1.24,False,False,210,-8
2018-03-01,,Dallas Mavericks,Oklahoma City Thunder,110,111,2.64,1.51,True,False,221,-1
2018-03-01,,Atlanta Hawks,Indiana Pacers,107,102,2.58,1.53,False,True,209,5
2018-03-01,,Boston Celtics,Charlotte Hornets,134,106,1.28,3.81,False,True,240,28
2018-03-01,,Detroit Pistons,Milwaukee Bucks,110,87,1.84,2.01,False,True,197,23
2018-03-01,,Orlando Magic,Toronto Raptors,104,117,4.56,1.22,False,False,221,-13
2018-03-01,,Memphis Grizzlies,Phoenix Suns,102,110,1.68,2.24,False,False,212,-8
2018-03-02,,Miami Heat,Los Angeles Lakers,113,131,1.46,2.8,False,False,244,-18
2018-03-02,,Cleveland Cavaliers,Philadelphia 76ers,97,108,1.67,2.25,False,False,205,-11
2018-03-02,,Sacramento Kings,Brooklyn Nets,116,111,2.18,1.71,True,True,227,5
2018-03-02,,Portland Trail Blazers,Minnesota Timberwolves,108,99,1.48,2.73,False,True,207,9
2018-03-03,,Los Angeles Clippers,New York Knicks,128,105,1.24,4.28,False,True,233,23
2018-03-03,,Utah Jazz,Minnesota Timberwolves,116,108,1.33,3.46,False,True,224,8
2018-03-03,,Chicago Bulls,Dallas Mavericks,108,100,2.11,1.76,False,True,208,8
2018-03-03,,Phoenix Suns,Oklahoma City Thunder,116,124,3.88,1.27,False,False,240,-8
2018-03-03,,Memphis Grizzlies,Denver Nuggets,102,108,4.13,1.25,False,False,210,-6
2018-03-03,,Washington Wizards,Toronto Raptors,95,102,2.4,1.6,False,False,197,-7
2018-03-03,,Atlanta Hawks,Golden State Warriors,109,114,8.82,1.08,False,False,223,-5
2018-03-03,,Philadelphia 76ers,Charlotte Hornets,110,99,1.61,2.39,False,True,209,11
2018-03-03,,Orlando Magic,Detroit Pistons,115,106,2.16,1.73,True,True,221,9
2018-03-03,,Milwaukee Bucks,Indiana Pacers,96,103,1.6,2.41,False,False,199,-7
2018-03-04,,Sacramento Kings,Utah Jazz,91,98,3.43,1.33,False,False,189,-7
2018-03-04,,San Antonio Spurs,Los Angeles Lakers,112,116,1.46,2.8,False,False,228,-4
2018-03-04,,Portland Trail Blazers,Oklahoma City Thunder,108,100,1.49,2.7,False,True,208,8
2018-03-04,,Cleveland Cavaliers,Denver Nuggets,117,126,1.55,2.53,False,False,243,-9
2018-03-04,,Miami Heat,Detroit Pistons,105,96,1.47,2.76,False,True,201,9
2018-03-04,,Orlando Magic,Memphis Grizzlies,107,100,1.35,3.34,False,True,207,7
2018-03-04,,Houston Rockets,Boston Celtics,123,120,1.27,3.99,False,True,243,3
2018-03-05,,Atlanta Hawks,Phoenix Suns,113,112,1.8,2.05,False,True,225,1
2018-03-05,,Washington Wizards,Indiana Pacers,95,98,1.57,2.49,False,False,193,-3
2018-03-05,,Toronto Raptors,Charlotte Hornets,103,98,1.23,4.3,False,True,201,5
2018-03-05,,Dallas Mavericks,New Orleans Pelicans,109,126,2.39,1.6,False,False,235,-17
2018-03-05,,Milwaukee Bucks,Philadelphia 76ers,118,110,2.0,1.84,False,True,228,8
2018-03-05,,Sacramento Kings,New York Knicks,102,99,2.27,1.66,False,True,201,3
2018-03-05,,Los Angeles Clippers,Brooklyn Nets,123,120,1.3,3.61,False,True,243,3
2018-03-06,,Los Angeles Lakers,Portland Trail Blazers,103,108,2.11,1.76,False,False,211,-5
2018-03-06,,Utah Jazz,Orlando Magic,94,80,1.19,4.95,False,True,174,14
2018-03-06,,San Antonio Spurs,Memphis Grizzlies,100,98,1.1,7.85,False,True,198,2
2018-03-06,,Miami Heat,Phoenix Suns,125,103,1.21,4.71,False,True,228,22
2018-03-06,,Cleveland Cavaliers,Detroit Pistons,112,90,1.39,3.11,False,True,202,22
2018-03-06,,Indiana Pacers,Milwaukee Bucks,92,89,1.7,2.2,False,True,181,3
2018-03-06,,Chicago Bulls,Boston Celtics,89,105,3.54,1.31,False,False,194,-16
2018-03-07,,Golden State Warriors,Brooklyn Nets,114,101,1.05,11.37,False,True,215,13
2018-03-07,,Portland Trail Blazers,New York Knicks,111,87,1.17,5.26,False,True,198,24
2018-03-07,,Dallas Mavericks,Denver Nuggets,118,107,3.11,1.38,False,True,225,11
2018-03-07,,Los Angeles Clippers,New Orleans Pelicans,116,121,1.77,2.1,False,False,237,-5
2018-03-07,,Toronto Raptors,Atlanta Hawks,106,90,1.09,8.03,False,True,196,16
2018-03-07,,Charlotte Hornets,Philadelphia 76ers,114,128,2.02,1.82,False,False,242,-14
2018-03-07,,Washington Wizards,Miami Heat,117,113,1.59,2.44,True,True,230,4
2018-03-07,,Oklahoma City Thunder,Houston Rockets,112,122,2.74,1.47,False,False,234,-10
2018-03-08,,Indiana Pacers,Utah Jazz,84,104,2.02,1.82,False,False,188,-20
2018-03-08,,Milwaukee Bucks,Houston Rockets,99,110,2.96,1.41,False,False,209,-11
2018-03-08,,Detroit Pistons,Toronto Raptors,119,121,2.82,1.45,True,False,240,-2
2018-03-08,,Chicago Bulls,Memphis Grizzlies,119,110,1.61,2.39,False,True,229,9
2018-03-08,,Sacramento Kings,New Orleans Pelicans,101,114,2.92,1.42,False,False,215,-13
2018-03-08,,Los Angeles Lakers,Orlando Magic,108,107,1.37,3.22,False,True,215,1
2018-03-08,,Denver Nuggets,Cleveland Cavaliers,108,113,1.64,2.33,False,False,221,-5
2018-03-09,,Golden State Warriors,San Antonio Spurs,110,107,1.14,6.13,False,True,217,3
2018-03-09,,Minnesota Timberwolves,Boston Celtics,109,117,2.18,1.71,False,False,226,-8
2018-03-09,,Oklahoma City Thunder,Phoenix Suns,115,87,1.15,5.98,False,True,202,28
2018-03-09,,Charlotte Hornets,Brooklyn Nets,111,125,1.33,3.38,False,False,236,-14
2018-03-09,,Miami Heat,Philadelphia 76ers,108,99,1.88,1.95,False,True,207,9
2018-03-10,,Indiana Pacers,Atlanta Hawks,112,87,1.26,4.13,False,True,199,25
2018-03-10,,Detroit Pistons,Chicago Bulls,99,83,1.29,3.76,False,True,182,16
2018-03-10,,Sacramento Kings,Orlando Magic,94,88,1.69,2.23,False,True,182,6
2018-03-10,,Denver Nuggets,Los Angeles Lakers,125,116,1.35,3.34,False,True,241,9
2018-03-10,,Los Angeles Clippers,Cleveland Cavaliers,116,102,1.97,1.87,False,True,218,14
2018-03-10,,Milwaukee Bucks,New York Knicks,120,112,1.19,5.02,False,True,232,8
2018-03-10,,New Orleans Pelicans,Washington Wizards,97,116,2.35,1.63,False,False,213,-19
2018-03-10,,Toronto Raptors,Houston Rockets,108,105,2.29,1.65,False,True,213,3
2018-03-10,,Memphis Grizzlies,Utah Jazz,78,95,5.35,1.17,False,False,173,-17
2018-03-10,,Portland Trail Blazers,Golden State Warriors,125,108,1.88,1.96,False,True,233,17
2018-03-11,,Charlotte Hornets,Phoenix Suns,122,115,1.09,8.11,False,True,237,7
2018-03-11,,Miami Heat,Washington Wizards,129,102,1.58,2.45,False,True,231,27
2018-03-11,,Oklahoma City Thunder,San Antonio Spurs,104,94,1.56,2.51,False,True,198,10
2018-03-11,,Dallas Mavericks,Memphis Grizzlies,114,80,1.2,4.74,False,True,194,34
2018-03-11,,Los Angeles Clippers,Orlando Magic,113,105,1.11,7.08,False,True,218,8
2018-03-12,,Brooklyn Nets,Philadelphia 76ers,97,120,2.92,1.43,False,False,217,-23
2018-03-12,,Los Angeles Lakers,Cleveland Cavaliers,127,113,2.08,1.77,False,True,240,14
2018-03-12,,Boston Celtics,Indiana Pacers,97,99,1.53,2.59,False,False,196,-2
2018-03-12,,Dallas Mavericks,Houston Rockets,82,105,5.43,1.17,False,False,187,-23
2018-03-12,,New Orleans Pelicans,Utah Jazz,99,116,2.05,1.8,False,False,215,-17
2018-03-12,,Atlanta Hawks,Chicago Bulls,122,129,1.77,2.1,False,False,251,-7
2018-03-12,,Minnesota Timberwolves,Golden State Warriors,109,103,2.36,1.62,False,True,212,6
2018-03-12,,New York Knicks,Toronto Raptors,106,132,5.2,1.18,False,False,238,-26
2018-03-12,,Denver Nuggets,Sacramento Kings,130,104,1.12,7.02,False,True,234,26
2018-03-13,,Oklahoma City Thunder,Sacramento Kings,106,101,1.07,9.35,False,True,207,5
2018-03-13,,Memphis Grizzlies,Milwaukee Bucks,103,121,3.67,1.29,False,False,224,-18
2018-03-13,,Houston Rockets,San Antonio Spurs,109,93,1.12,6.74,False,True,202,16
2018-03-13,,Portland Trail Blazers,Miami Heat,115,99,1.4,3.06,False,True,214,16
2018-03-14,,Los Angeles Lakers,Denver Nuggets,112,103,2.1,1.77,False,True,215,9
2018-03-14,,Phoenix Suns,Cleveland Cavaliers,107,129,3.55,1.31,False,False,236,-22
2018-03-14,,5,7,4,8,9.0,10.0,False,False,12,-4
2018-03-14,,Utah Jazz,Detroit Pistons,110,79,1.23,4.31,False,True,189,31
2018-03-14,,San Antonio Spurs,Orlando Magic,108,72,1.15,5.79,False,True,180,36
2018-03-14,,New York Knicks,Dallas Mavericks,97,110,1.91,1.92,False,False,207,-13
2018-03-14,,Chicago Bulls,Los Angeles Clippers,106,112,3.65,1.3,False,False,218,-6
2018-03-14,,Atlanta Hawks,Oklahoma City Thunder,107,119,3.12,1.38,False,False,226,-12
2018-03-14,,Brooklyn Nets,Toronto Raptors,102,116,4.56,1.21,False,False,218,-14
2018-03-14,,Philadelphia 76ers,Indiana Pacers,98,101,1.38,3.19,False,False,199,-3
2018-03-14,,Washington Wizards,Minnesota Timberwolves,111,116,1.64,2.3,False,False,227,-5
2018-03-14,,New Orleans Pelicans,Charlotte Hornets,119,115,1.49,2.67,False,True,234,4
2018-03-15,,Golden State Warriors,Los Angeles Lakers,117,106,1.39,3.12,False,True,223,11
2018-03-15,,Sacramento Kings,Miami Heat,123,119,3.4,1.34,True,True,242,4
2018-03-15,,Boston Celtics,Washington Wizards,124,125,2.5,1.55,True,False,249,-1
2018-03-15,,Orlando Magic,Milwaukee Bucks,126,117,5.28,1.17,False,True,243,9
2018-03-16,,Indiana Pacers,Toronto Raptors,99,106,2.49,1.56,False,False,205,-7
2018-03-16,,New York Knicks,Philadelphia 76ers,110,118,5.32,1.17,False,False,228,-8
2018-03-16,,Atlanta Hawks,Charlotte Hornets,117,129,2.8,1.46,False,False,246,-12
2018-03-16,,Houston Rockets,Los Angeles Clippers,101,96,1.12,6.66,False,True,197,5
2018-03-16,,Memphis Grizzlies,Chicago Bulls,110,111,1.73,2.15,False,False,221,-1
2018-03-16,,San Antonio Spurs,New Orleans Pelicans,98,93,1.54,2.56,False,True,191,5
2018-03-16,,Utah Jazz,Phoenix Suns,116,88,1.06,10.65,False,True,204,28
2018-03-16,,Denver Nuggets,Detroit Pistons,120,113,1.24,4.23,False,True,233,7
2018-03-16,,Portland Trail Blazers,Cleveland Cavaliers,113,105,1.42,2.94,False,True,218,8
2018-03-17,,Golden State Warriors,Sacramento Kings,93,98,1.25,4.19,False,False,191,-5
2018-03-17,,Los Angeles Lakers,Miami Heat,91,92,1.71,2.21,False,False,183,-1
2018-03-17,,Philadelphia 76ers,Brooklyn Nets,120,116,1.24,4.16,False,True,236,4
2018-03-17,,Toronto Raptors,Dallas Mavericks,122,115,1.14,6.13,True,True,237,7
2018-03-17,,Orlando Magic,Boston Celtics,83,92,3.23,1.37,False,False,175,-9
2018-03-17,,Oklahoma City Thunder,Los Angeles Clippers,121,113,1.39,3.1,False,True,234,8
2018-03-18,,San Antonio Spurs,Minnesota Timberwolves,117,101,1.55,2.54,False,True,218,16
2018-03-18,,Portland Trail Blazers,Detroit Pistons,100,87,1.23,4.45,False,True,187,13
2018-03-18,,Phoenix Suns,Golden State Warriors,109,124,2.65,1.5,False,False,233,-15
2018-03-18,,Utah Jazz,Sacramento Kings,103,97,1.04,12.74,False,True,200,6
2018-03-18,,Chicago Bulls,Cleveland Cavaliers,109,114,3.5,1.32,False,False,223,-5
2018-03-18,,Memphis Grizzlies,Denver Nuggets,101,94,3.48,1.32,False,True,195,7
2018-03-18,,Brooklyn Nets,Dallas Mavericks,114,106,1.55,2.5,False,True,220,8
2018-03-18,,New York Knicks,Charlotte Hornets,124,101,3.2,1.37,False,True,225,23
2018-03-18,,New Orleans Pelicans,Houston Rockets,101,107,4.17,1.25,False,False,208,-6
2018-03-18,,Washington Wizards,Indiana Pacers,109,102,1.52,2.62,False,True,211,7
2018-03-18,,Milwaukee Bucks,Atlanta Hawks,122,117,1.13,6.42,False,True,239,5
2018-03-19,,Toronto Raptors,Oklahoma City Thunder,125,132,1.39,3.09,False,False,257,-7
2018-03-19,,New Orleans Pelicans,Boston Celtics,108,89,1.66,2.28,False,True,197,19
2018-03-19,,Minnesota Timberwolves,Houston Rockets,120,129,3.59,1.31,False,False,249,-9
2018-03-19,,Los Angeles Clippers,Portland Trail Blazers,109,122,1.87,1.97,False,False,231,-13
2018-03-20,,Sacramento Kings,Detroit Pistons,90,106,2.48,1.57,False,False,196,-16
2018-03-20,,San Antonio Spurs,Golden State Warriors,89,75,1.28,3.79,False,True,164,14
2018-03-20,,Brooklyn Nets,Memphis Grizzlies,118,115,1.28,3.8,False,True,233,3
2018-03-20,,Cleveland Cavaliers,Milwaukee Bucks,124,117,1.67,2.25,False,True,241,7
2018-03-20,,Miami Heat,Denver Nuggets,149,141,1.81,2.04,True,True,290,8
2018-03-20,,Philadelphia 76ers,Charlotte Hornets,108,94,1.23,4.34,False,True,202,14
2018-03-20,,Indiana Pacers,Los Angeles Lakers,110,100,1.45,2.81,False,True,210,10
2018-03-20,,New York Knicks,Chicago Bulls,110,92,1.48,2.74,False,True,202,18
2018-03-21,,5,7,4,8,9.0,10.0,False,False,12,-4
2018-03-21,,Portland Trail Blazers,Houston Rockets,111,115,2.59,1.52,False,False,226,-4
2018-03-21,,Utah Jazz,Atlanta Hawks,94,99,1.06,10.57,False,False,193,-5
2018-03-21,,Phoenix Suns,Detroit Pistons,88,115,3.38,1.34,False,False,203,-27
2018-03-21,,Boston Celtics,Oklahoma City Thunder,100,99,2.67,1.5,False,True,199,1
2018-03-21,,New Orleans Pelicans,Dallas Mavericks,115,105,1.34,3.42,False,True,220,10
2018-03-21,,Minnesota Timberwolves,Los Angeles Clippers,123,109,1.6,2.41,False,True,232,14
2018-03-21,,Orlando Magic,Toronto Raptors,86,93,4.62,1.21,False,False,179,-7
2018-03-22,,Chicago Bulls,Denver Nuggets,102,135,4.83,1.2,False,False,237,-33
2018-03-22,,New Orleans Pelicans,Indiana Pacers,96,92,1.85,1.99,False,True,188,4
2018-03-22,,Milwaukee Bucks,Los Angeles Clippers,120,127,1.45,2.84,False,False,247,-7
2018-03-22,,San Antonio Spurs,Washington Wizards,98,90,1.44,2.9,False,True,188,8
2018-03-22,,Miami Heat,New York Knicks,119,98,1.18,5.18,False,True,217,21
2018-03-22,,Cleveland Cavaliers,Toronto Raptors,132,129,2.05,1.81,False,True,261,3
2018-03-22,,Philadelphia 76ers,Memphis Grizzlies,119,105,1.09,8.27,False,True,224,14
2018-03-22,,Brooklyn Nets,Charlotte Hornets,105,111,1.97,1.87,False,False,216,-6
2018-03-23,,Orlando Magic,Philadelphia 76ers,98,118,3.99,1.26,False,False,216,-20
2018-03-23,,Charlotte Hornets,Memphis Grizzlies,140,79,1.23,4.35,False,True,219,61
2018-03-23,,New Orleans Pelicans,Los Angeles Lakers,128,125,1.72,2.18,False,True,253,3
2018-03-23,,Houston Rockets,Detroit Pistons,100,96,1.13,6.43,True,True,196,4
2018-03-23,,Dallas Mavericks,Utah Jazz,112,119,4.13,1.25,False,False,231,-7
2018-03-23,,Sacramento Kings,Atlanta Hawks,105,90,1.62,2.35,False,True,195,15
2018-03-24,,San Antonio Spurs,Utah Jazz,124,120,1.63,2.34,True,True,244,4
2018-03-24,,Golden State Warriors,Atlanta Hawks,106,94,1.13,6.43,False,True,200,12
2018-03-24,,Portland Trail Blazers,Boston Celtics,100,105,1.3,3.65,False,False,205,-5
2018-03-24,,Chicago Bulls,Milwaukee Bucks,105,118,2.54,1.55,False,False,223,-13
2018-03-24,,Oklahoma City Thunder,Miami Heat,105,99,1.38,3.15,False,True,204,6
2018-03-24,,Toronto Raptors,Brooklyn Nets,116,112,1.12,6.78,False,True,228,4
2018-03-24,,Cleveland Cavaliers,Phoenix Suns,120,95,1.04,13.47,False,True,215,25
2018-03-24,,New York Knicks,Minnesota Timberwolves,104,108,3.61,1.31,False,False,212,-4
2018-03-24,,Washington Wizards,Denver Nuggets,100,108,1.82,2.03,False,False,208,-8
2018-03-24,,Indiana Pacers,Los Angeles Clippers,109,104,1.61,2.4,False,True,213,5
2018-03-25,,Philadelphia 76ers,Minnesota Timberwolves,120,108,1.27,3.97,False,True,228,12
2018-03-25,,Orlando Magic,Phoenix Suns,105,99,1.32,3.53,False,True,204,6
2018-03-25,,Detroit Pistons,Chicago Bulls,117,95,1.07,9.22,False,True,212,22
2018-03-25,,Memphis Grizzlies,Los Angeles Lakers,93,100,3.23,1.37,False,False,193,-7
2018-03-25,,Houston Rockets,New Orleans Pelicans,114,91,1.24,4.25,False,True,205,23
2018-03-25,,Dallas Mavericks,Charlotte Hornets,98,102,2.2,1.71,False,False,200,-4
2018-03-26,,Golden State Warriors,Utah Jazz,91,110,4.82,1.2,False,False,201,-19
2018-03-26,,Houston Rockets,Atlanta Hawks,118,99,1.07,10.06,False,True,217,19
2018-03-26,,Oklahoma City Thunder,Portland Trail Blazers,105,108,1.57,2.49,False,False,213,-3
2018-03-26,,Sacramento Kings,Boston Celtics,93,104,3.29,1.36,False,False,197,-11
2018-03-26,,Brooklyn Nets,Cleveland Cavaliers,114,121,3.38,1.34,False,False,235,-7
2018-03-26,,Washington Wizards,New York Knicks,97,101,1.15,5.95,False,False,198,-4
2018-03-26,,Indiana Pacers,Miami Heat,113,107,1.63,2.34,True,True,220,6
2018-03-26,,Milwaukee Bucks,San Antonio Spurs,106,103,2.08,1.78,False,True,209,3
2018-03-26,,Toronto Raptors,Los Angeles Clippers,106,117,1.24,4.28,False,False,223,-11
2018-03-27,,Phoenix Suns,Boston Celtics,94,102,5.61,1.16,False,False,196,-8
2018-03-27,,Charlotte Hornets,New York Knicks,137,128,1.12,6.7,True,True,265,9
2018-03-27,,Detroit Pistons,Los Angeles Lakers,112,106,1.42,2.98,False,True,218,6
2018-03-27,,Philadelphia 76ers,Denver Nuggets,123,104,1.46,2.78,False,True,227,19
2018-03-27,,Minnesota Timberwolves,Memphis Grizzlies,93,101,1.07,9.67,False,False,194,-8
2018-03-28,,Washington Wizards,San Antonio Spurs,116,106,2.14,1.75,False,True,222,10
2018-03-28,,Toronto Raptors,Denver Nuggets,114,110,1.25,4.13,False,True,224,4
2018-03-28,,New Orleans Pelicans,Portland Trail Blazers,103,107,2.01,1.84,False,False,210,-4
2018-03-28,,Miami Heat,Cleveland Cavaliers,98,79,2.06,1.8,False,True,177,19
2018-03-28,,Houston Rockets,Chicago Bulls,118,86,1.07,9.7,False,True,204,32
2018-03-28,,5,7,4,8,9.0,10.0,False,False,12,-4
2018-03-28,,Sacramento Kings,Dallas Mavericks,97,103,1.71,2.2,False,False,200,-6
2018-03-28,,Los Angeles Clippers,Milwaukee Bucks,105,98,1.65,2.32,False,True,203,7
2018-03-28,,Golden State Warriors,Indiana Pacers,81,92,3.91,1.28,False,False,173,-11
2018-03-29,,Los Angeles Lakers,Dallas Mavericks,103,93,1.24,4.21,False,True,196,10
2018-03-29,,Phoenix Suns,Los Angeles Clippers,99,111,6.0,1.14,False,False,210,-12
2018-03-29,,Utah Jazz,Boston Celtics,94,97,1.18,5.16,False,False,191,-3
2018-03-29,,Philadelphia 76ers,New York Knicks,118,101,1.06,10.16,False,True,219,17
2018-03-29,,Memphis Grizzlies,Portland Trail Blazers,108,103,3.2,1.37,False,True,211,5
2018-03-29,,Orlando Magic,Brooklyn Nets,104,111,2.26,1.67,False,False,215,-7
2018-03-29,,Charlotte Hornets,Cleveland Cavaliers,105,118,1.75,2.13,False,False,223,-13
2018-03-29,,Minnesota Timberwolves,Atlanta Hawks,126,114,1.08,8.55,False,True,240,12
2018-03-30,,Golden State Warriors,Milwaukee Bucks,107,116,1.56,2.52,False,False,223,-9
2018-03-30,,Sacramento Kings,Indiana Pacers,103,106,4.0,1.26,False,False,209,-3
2018-03-30,,Miami Heat,Chicago Bulls,103,92,1.07,9.36,False,True,195,11
2018-03-30,,Detroit Pistons,Washington Wizards,103,92,2.18,1.72,False,True,195,11
2018-03-30,,San Antonio Spurs,Oklahoma City Thunder,103,99,1.83,2.02,False,True,202,4
2018-03-31,,Portland Trail Blazers,Los Angeles Clippers,105,96,1.38,3.15,False,True,201,9
2018-03-31,,Utah Jazz,Memphis Grizzlies,107,97,1.04,12.77,False,True,204,10
2018-03-31,,Dallas Mavericks,Minnesota Timberwolves,92,93,3.09,1.39,False,False,185,-1
2018-03-31,,Los Angeles Lakers,Milwaukee Bucks,122,124,1.96,1.88,True,False,246,-2
2018-03-31,,Oklahoma City Thunder,Denver Nuggets,125,126,1.58,2.46,True,False,251,-1
2018-03-31,,Houston Rockets,Phoenix Suns,104,103,1.02,17.65,False,True,207,1
2018-03-31,,Atlanta Hawks,Philadelphia 76ers,91,101,3.99,1.27,False,False,192,-10
2018-03-31,,Orlando Magic,Chicago Bulls,82,90,1.38,3.19,False,False,172,-8
2018-03-31,,Cleveland Cavaliers,New Orleans Pelicans,107,102,1.48,2.72,False,True,209,5
2018-04-01,,Washington Wizards,Charlotte Hornets,107,93,1.38,3.14,False,True,200,14
2018-04-01,,New York Knicks,Detroit Pistons,109,115,2.64,1.51,False,False,224,-6
2018-04-01,,Boston Celtics,Toronto Raptors,110,99,2.64,1.51,False,True,209,11
2018-04-01,,Miami Heat,Brooklyn Nets,109,110,1.25,4.1,True,False,219,-1
2018-04-01,,Sacramento Kings,Golden State Warriors,96,112,4.31,1.24,False,False,208,-16
2018-04-02,,Denver Nuggets,Milwaukee Bucks,128,125,1.45,2.85,True,True,253,3
2018-04-02,,Golden State Warriors,Phoenix Suns,117,107,1.04,12.05,False,True,224,10
2018-04-02,,Minnesota Timberwolves,Utah Jazz,97,121,2.22,1.69,False,False,218,-24
2018-04-02,,Los Angeles Lakers,Sacramento Kings,83,84,1.3,3.69,False,False,167,-1
2018-04-02,,Portland Trail Blazers,Memphis Grizzlies,113,98,1.05,11.87,False,True,211,15
2018-04-02,,Atlanta Hawks,Orlando Magic,94,88,1.81,2.06,False,True,182,6
2018-04-02,,Los Angeles Clippers,Indiana Pacers,104,111,1.66,2.29,False,False,215,-7
2018-04-02,,Cleveland Cavaliers,Dallas Mavericks,98,87,1.15,6.01,False,True,185,11
2018-04-02,,New Orleans Pelicans,Oklahoma City Thunder,104,109,1.96,1.87,False,False,213,-5
2018-04-02,,Chicago Bulls,Washington Wizards,113,94,3.75,1.29,False,True,207,19
2018-04-02,,San Antonio Spurs,Houston Rockets,100,83,1.94,1.9,False,True,183,17
2018-04-02,,Charlotte Hornets,Philadelphia 76ers,102,119,2.26,1.68,False,False,221,-17
2018-04-02,,Brooklyn Nets,Detroit Pistons,96,108,1.94,1.9,False,False,204,-12
2018-04-04,,Los Angeles Clippers,San Antonio Spurs,113,110,2.08,1.79,False,True,223,3
2018-04-04,,Phoenix Suns,Sacramento Kings,97,94,2.18,1.71,False,True,191,3
2018-04-04,,Denver Nuggets,Indiana Pacers,107,104,1.54,2.55,False,True,211,3
