date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,is_allstar
2024-01-04,,Cleveland Cavaliers,Washington Wizards,140,101,1.25,4.18,False,True,241,39,False
2024-01-04,,Atlanta Hawks,Oklahoma City Thunder,141,138,1.89,1.95,False,True,279,3,False
2024-01-04,,Minnesota Timberwolves,New Orleans Pelicans,106,117,1.43,2.91,False,False,223,-11,False
2024-01-04,,Memphis Grizzlies,Toronto Raptors,111,116,1.87,1.98,False,False,227,-5,False
2024-01-04,,Los Angeles Lakers,Miami Heat,96,110,1.48,2.73,False,False,206,-14,False
2024-01-04,,Dallas Mavericks,Portland Trail Blazers,126,97,1.18,5.29,False,True,223,29,False
2024-01-04,,New York Knicks,Chicago Bulls,116,100,1.29,3.78,False,True,216,16,False
2024-01-04,,Phoenix Suns,Los Angeles Clippers,122,131,2.46,1.58,False,False,253,-9,False
2024-01-04,,Sacramento Kings,Orlando Magic,138,135,1.47,2.77,True,True,273,3,False
2024-01-04,,Utah Jazz,Detroit Pistons,154,148,1.27,3.89,True,True,302,6,False
2024-01-04,,Houston Rockets,Brooklyn Nets,112,101,1.58,2.48,False,True,213,11,False
2024-01-05,,Golden State Warriors,Denver Nuggets,127,130,2.44,1.59,False,False,257,-3,False
2024-01-05,,San Antonio Spurs,Milwaukee Bucks,121,125,5.45,1.17,False,False,246,-4,False
2024-01-06,,Boston Celtics,Utah Jazz,126,97,1.09,8.04,False,True,223,29,False
2024-01-06,,New Orleans Pelicans,Los Angeles Clippers,95,111,1.94,1.91,False,False,206,-16,False
2024-01-06,,Cleveland Cavaliers,Washington Wizards,114,90,1.19,4.99,False,True,204,24,False
2024-01-06,,Brooklyn Nets,Oklahoma City Thunder,124,115,2.59,1.53,False,True,239,9,False
2024-01-06,,Philadelphia 76ers,New York Knicks,92,128,1.45,2.83,False,False,220,-36,False
2024-01-06,,Houston Rockets,Minnesota Timberwolves,95,122,2.46,1.58,False,False,217,-27,False
2024-01-06,,Chicago Bulls,Charlotte Hornets,104,91,1.26,4.09,False,True,195,13,False
2024-01-06,,Dallas Mavericks,Portland Trail Blazers,139,103,1.34,3.43,False,True,242,36,False
2024-01-06,,Denver Nuggets,Orlando Magic,120,122,1.21,4.62,False,False,242,-2,False
2024-01-06,,Sacramento Kings,Toronto Raptors,135,130,1.54,2.56,False,True,265,5,False
2024-01-06,,Los Angeles Lakers,Memphis Grizzlies,113,127,1.58,2.45,False,False,240,-14,False
2024-01-06,,Golden State Warriors,Detroit Pistons,113,109,1.2,4.86,False,True,222,4,False
2024-01-06,,Phoenix Suns,Miami Heat,113,97,1.71,2.21,False,True,210,16,False
2024-01-06,,Indiana Pacers,Atlanta Hawks,150,116,1.7,2.22,False,True,266,34,False
2024-01-07,,Houston Rockets,Milwaukee Bucks,112,108,3.24,1.36,False,True,220,4,False
2024-01-07,,Washington Wizards,New York Knicks,105,121,4.21,1.25,False,False,226,-16,False
2024-01-07,,Indiana Pacers,Boston Celtics,101,118,3.15,1.38,False,False,219,-17,False
2024-01-07,,Philadelphia 76ers,Utah Jazz,109,120,1.35,3.32,False,False,229,-11,False
2024-01-08,,Cleveland Cavaliers,San Antonio Spurs,117,115,1.19,5.01,False,True,232,2,False
2024-01-08,,Phoenix Suns,Memphis Grizzlies,115,121,1.32,3.5,False,False,236,-6,False
2024-01-08,,Brooklyn Nets,Portland Trail Blazers,127,134,1.27,3.91,True,False,261,-7,False
2024-01-08,,Dallas Mavericks,Minnesota Timberwolves,115,108,2.11,1.76,False,True,223,7,False
2024-01-08,,Sacramento Kings,New Orleans Pelicans,100,133,1.55,2.53,False,False,233,-33,False
2024-01-08,,Los Angeles Lakers,Los Angeles Clippers,106,103,2.69,1.51,False,True,209,3,False
2024-01-08,,Golden State Warriors,Toronto Raptors,118,133,1.77,2.12,False,False,251,-15,False
2024-01-08,,Denver Nuggets,Detroit Pistons,131,114,1.07,10.08,False,True,245,17,False
2024-01-08,,Orlando Magic,Atlanta Hawks,117,110,2.16,1.73,True,True,227,7,False
2024-01-09,,Milwaukee Bucks,Utah Jazz,116,132,1.28,3.82,False,False,248,-16,False
2024-01-09,,Miami Heat,Houston Rockets,120,113,1.57,2.48,False,True,233,7,False
2024-01-09,,Los Angeles Clippers,Phoenix Suns,138,111,1.49,2.74,False,True,249,27,False
2024-01-09,,Charlotte Hornets,Chicago Bulls,112,119,3.17,1.38,True,False,231,-7,False
2024-01-09,,Indiana Pacers,Boston Celtics,133,131,2.33,1.64,False,True,264,2,False
2024-01-09,,Washington Wizards,Oklahoma City Thunder,128,136,5.6,1.16,False,False,264,-8,False
2024-01-10,,Los Angeles Lakers,Toronto Raptors,132,131,1.52,2.61,False,True,263,1,False
2024-01-10,,Orlando Magic,Minnesota Timberwolves,92,113,2.77,1.48,False,False,205,-21,False
2024-01-10,,Detroit Pistons,Sacramento Kings,110,131,5.38,1.17,False,False,241,-21,False
2024-01-10,,New York Knicks,Portland Trail Blazers,112,84,1.13,6.72,False,True,196,28,False
2024-01-10,,Dallas Mavericks,Memphis Grizzlies,103,120,1.22,4.49,False,False,223,-17,False
2024-01-11,,Indiana Pacers,Washington Wizards,112,104,1.3,3.68,False,True,216,8,False
2024-01-11,,Atlanta Hawks,Philadelphia 76ers,139,132,1.86,2.0,True,True,271,7,False
2024-01-11,,Detroit Pistons,San Antonio Spurs,108,130,2.3,1.66,False,False,238,-22,False
2024-01-11,,Charlotte Hornets,Sacramento Kings,98,123,3.69,1.3,False,False,221,-25,False
2024-01-11,,Boston Celtics,Minnesota Timberwolves,127,120,1.18,5.05,True,True,247,7,False
2024-01-11,,Chicago Bulls,Houston Rockets,124,119,1.6,2.41,True,True,243,5,False
2024-01-11,,Golden State Warriors,New Orleans Pelicans,105,141,2.22,1.7,False,False,246,-36,False
2024-01-11,,Utah Jazz,Denver Nuggets,124,111,3.17,1.38,False,True,235,13,False
2024-01-11,,Los Angeles Clippers,Toronto Raptors,126,120,1.16,5.61,False,True,246,6,False
2024-01-11,,Miami Heat,Oklahoma City Thunder,120,128,2.54,1.54,False,False,248,-8,False
2024-01-12,,Cleveland Cavaliers,Brooklyn Nets,111,102,1.6,2.42,False,True,213,9,False
2024-01-12,,Milwaukee Bucks,Boston Celtics,135,102,1.76,2.13,False,True,237,33,False
2024-01-12,,Oklahoma City Thunder,Portland Trail Blazers,139,77,1.1,7.46,False,True,216,62,False
2024-01-12,,Dallas Mavericks,New York Knicks,128,124,2.65,1.51,False,True,252,4,False
2024-01-12,,Los Angeles Lakers,Phoenix Suns,109,127,2.0,1.85,False,False,236,-18,False
2024-01-13,,Philadelphia 76ers,Sacramento Kings,112,93,1.92,1.93,False,True,205,19,False
2024-01-13,,Detroit Pistons,Houston Rockets,110,112,3.99,1.27,False,False,222,-2,False
2024-01-13,,Atlanta Hawks,Indiana Pacers,108,126,1.46,2.78,False,False,234,-18,False
2024-01-13,,Minnesota Timberwolves,Portland Trail Blazers,116,93,1.07,9.98,False,True,209,23,False
2024-01-13,,Memphis Grizzlies,Los Angeles Clippers,119,128,3.82,1.28,False,False,247,-9,False
2024-01-13,,Chicago Bulls,Golden State Warriors,131,140,1.7,2.22,False,False,271,-9,False
2024-01-13,,San Antonio Spurs,Charlotte Hornets,135,99,1.75,2.15,False,True,234,36,False
2024-01-13,,Utah Jazz,Toronto Raptors,145,113,1.83,2.03,False,True,258,32,False
2024-01-13,,Denver Nuggets,New Orleans Pelicans,125,113,1.44,2.88,False,True,238,12,False
2024-01-13,,Miami Heat,Orlando Magic,99,96,1.82,2.03,False,True,195,3,False
2024-01-14,,Milwaukee Bucks,Golden State Warriors,129,118,1.11,7.34,False,True,247,11,False
2024-01-14,,Oklahoma City Thunder,Orlando Magic,112,100,1.16,5.62,False,True,212,12,False
2024-01-14,,Memphis Grizzlies,New York Knicks,94,106,5.11,1.18,False,False,200,-12,False
2024-01-14,,Boston Celtics,Houston Rockets,145,113,1.09,8.33,False,True,258,32,False
2024-01-14,,Dallas Mavericks,New Orleans Pelicans,108,118,1.47,2.78,False,False,226,-10,False
2024-01-14,,Utah Jazz,Los Angeles Lakers,132,125,1.71,2.2,False,True,257,7,False
2024-01-14,,San Antonio Spurs,Chicago Bulls,116,122,3.06,1.4,False,False,238,-6,False
2024-01-14,,Atlanta Hawks,Washington Wizards,99,127,1.31,3.57,False,False,226,-28,False
2024-01-15,,Denver Nuggets,Indiana Pacers,117,109,1.18,5.07,False,True,226,8,False
2024-01-15,,Miami Heat,Charlotte Hornets,104,87,1.26,4.04,False,True,191,17,False
2024-01-15,,Milwaukee Bucks,Sacramento Kings,143,142,1.57,2.48,True,True,285,1,False
2024-01-15,,Minnesota Timberwolves,Los Angeles Clippers,109,105,1.91,1.93,False,True,214,4,False
2024-01-15,,Portland Trail Blazers,Phoenix Suns,116,127,7.51,1.1,False,False,243,-11,False
2024-01-16,,New York Knicks,Orlando Magic,94,98,1.43,2.94,False,False,192,-4,False
2024-01-16,,Dallas Mavericks,New Orleans Pelicans,125,120,2.61,1.52,False,True,245,5,False
2024-01-16,,Toronto Raptors,Boston Celtics,96,105,3.15,1.38,False,False,201,-9,False
2024-01-16,,Philadelphia 76ers,Houston Rockets,124,115,1.3,3.66,False,True,239,9,False
2024-01-16,,Washington Wizards,Detroit Pistons,117,129,1.44,2.84,False,False,246,-12,False
2024-01-16,,Atlanta Hawks,San Antonio Spurs,109,99,1.29,3.72,False,True,208,10,False
2024-01-16,,Memphis Grizzlies,Golden State Warriors,116,107,3.46,1.32,False,True,223,9,False
2024-01-16,,Cleveland Cavaliers,Chicago Bulls,109,91,1.56,2.52,False,True,200,18,False
2024-01-16,,Los Angeles Lakers,Oklahoma City Thunder,112,105,2.19,1.71,False,True,217,7,False
2024-01-16,,Brooklyn Nets,Miami Heat,95,96,1.99,1.85,True,False,191,-1,False
2024-01-16,,Utah Jazz,Indiana Pacers,132,105,1.38,3.16,False,True,237,27,False
2024-01-17,,Philadelphia 76ers,Denver Nuggets,126,121,1.81,2.05,False,True,247,5,False
2024-01-17,,Phoenix Suns,Sacramento Kings,119,117,1.58,2.45,False,True,236,2,False
2024-01-17,,Los Angeles Clippers,Oklahoma City Thunder,128,117,1.42,2.94,False,True,245,11,False
2024-01-18,,New Orleans Pelicans,Charlotte Hornets,132,112,1.14,5.94,False,True,244,20,False
2024-01-18,,Toronto Raptors,Miami Heat,121,97,2.25,1.67,False,True,218,24,False
2024-01-18,,New York Knicks,Houston Rockets,109,94,1.36,3.24,False,True,203,15,False
2024-01-18,,Cleveland Cavaliers,Milwaukee Bucks,135,95,1.81,2.04,False,True,230,40,False
2024-01-18,,Boston Celtics,San Antonio Spurs,117,98,1.07,8.52,False,True,215,19,False
2024-01-18,,Atlanta Hawks,Orlando Magic,106,104,1.56,2.47,False,True,210,2,False
2024-01-18,,Los Angeles Lakers,Dallas Mavericks,127,110,1.66,2.28,False,True,237,17,False
2024-01-18,,Portland Trail Blazers,Brooklyn Nets,105,103,2.74,1.47,False,True,208,2,False
2024-01-18,,Detroit Pistons,Minnesota Timberwolves,117,124,6.27,1.13,False,False,241,-7,False
2024-01-19,,Utah Jazz,Oklahoma City Thunder,129,134,2.28,1.66,False,False,263,-5,False
2024-01-19,,New York Knicks,Washington Wizards,113,109,1.14,5.87,False,True,222,4,False
2024-01-19,,Toronto Raptors,Chicago Bulls,110,116,2.08,1.78,False,False,226,-6,False
2024-01-19,,Minnesota Timberwolves,Memphis Grizzlies,118,103,1.13,6.2,False,True,221,15,False
2024-01-19,,Sacramento Kings,Indiana Pacers,121,126,1.29,3.69,False,False,247,-5,False
2024-01-20,,Los Angeles Lakers,Brooklyn Nets,112,130,1.35,3.31,False,False,242,-18,False
2024-01-20,,Portland Trail Blazers,Indiana Pacers,118,115,3.63,1.3,False,True,233,3,False
2024-01-20,,Miami Heat,Atlanta Hawks,108,109,1.35,3.28,False,False,217,-1,False
2024-01-20,,Charlotte Hornets,San Antonio Spurs,124,120,1.53,2.56,False,True,244,4,False
2024-01-20,,Boston Celtics,Denver Nuggets,100,102,1.35,3.25,False,False,202,-2,False
2024-01-20,,Orlando Magic,Philadelphia 76ers,109,124,2.71,1.48,False,False,233,-15,False
2024-01-20,,New Orleans Pelicans,Phoenix Suns,109,123,1.74,2.14,False,False,232,-14,False
2024-01-21,,New York Knicks,Toronto Raptors,126,100,1.33,3.37,False,True,226,26,False
2024-01-21,,Detroit Pistons,Milwaukee Bucks,135,141,7.41,1.1,False,False,276,-6,False
2024-01-21,,Washington Wizards,San Antonio Spurs,127,131,1.76,2.11,False,False,258,-4,False
2024-01-21,,Charlotte Hornets,Philadelphia 76ers,89,97,5.39,1.16,False,False,186,-8,False
2024-01-21,,Chicago Bulls,Memphis Grizzlies,125,96,1.32,3.46,False,True,221,29,False
2024-01-21,,Atlanta Hawks,Cleveland Cavaliers,95,116,2.11,1.76,False,False,211,-21,False
2024-01-21,,Minnesota Timberwolves,Oklahoma City Thunder,97,102,1.67,2.25,False,False,199,-5,False
2024-01-21,,Houston Rockets,Utah Jazz,127,126,1.78,2.07,True,True,253,1,False
2024-01-22,,Phoenix Suns,Indiana Pacers,117,110,1.39,3.1,False,True,227,7,False
2024-01-22,,Los Angeles Lakers,Portland Trail Blazers,134,110,1.17,5.16,False,True,244,24,False
2024-01-22,,Houston Rockets,Boston Celtics,107,116,5.98,1.14,False,False,223,-9,False
2024-01-22,,Washington Wizards,Denver Nuggets,104,113,6.25,1.13,False,False,217,-9,False
2024-01-22,,Orlando Magic,Miami Heat,105,87,1.89,1.93,False,True,192,18,False
2024-01-22,,Los Angeles Clippers,Brooklyn Nets,125,114,1.2,4.69,False,True,239,11,False
2024-01-23,,Dallas Mavericks,Boston Celtics,110,119,2.18,1.72,False,False,229,-9,False
2024-01-23,,Minnesota Timberwolves,Charlotte Hornets,125,128,1.1,7.59,False,False,253,-3,False
2024-01-23,,Detroit Pistons,Milwaukee Bucks,113,122,6.37,1.13,False,False,235,-9,False
2024-01-23,,Toronto Raptors,Memphis Grizzlies,100,108,1.37,3.22,False,False,208,-8,False
2024-01-23,,Sacramento Kings,Atlanta Hawks,122,107,1.29,3.75,False,True,229,15,False
2024-01-23,,Orlando Magic,Cleveland Cavaliers,99,126,2.15,1.73,False,False,225,-27,False
2024-01-23,,Philadelphia 76ers,San Antonio Spurs,133,123,1.11,7.25,False,True,256,10,False
2024-01-23,,Phoenix Suns,Chicago Bulls,115,113,1.49,2.72,False,True,228,2,False
2024-01-24,,Indiana Pacers,Denver Nuggets,109,114,2.64,1.51,False,False,223,-5,False
2024-01-24,,Brooklyn Nets,New York Knicks,103,108,2.38,1.61,False,False,211,-5,False
2024-01-24,,Oklahoma City Thunder,Portland Trail Blazers,111,109,1.11,7.11,False,True,220,2,False
2024-01-24,,New Orleans Pelicans,Utah Jazz,153,124,1.39,3.11,False,True,277,29,False
2024-01-24,,Los Angeles Clippers,Los Angeles Lakers,127,116,1.25,4.13,False,True,243,11,False
2024-01-25,,Washington Wizards,Minnesota Timberwolves,107,118,4.96,1.19,False,False,225,-11,False
2024-01-25,,Milwaukee Bucks,Cleveland Cavaliers,126,116,1.38,3.17,False,True,242,10,False
2024-01-25,,Houston Rockets,Portland Trail Blazers,131,137,1.21,4.57,True,False,268,-6,False
2024-01-25,,Miami Heat,Memphis Grizzlies,96,105,1.16,5.51,False,False,201,-9,False
2024-01-25,,Dallas Mavericks,Phoenix Suns,109,132,2.13,1.75,False,False,241,-23,False
2024-01-25,,San Antonio Spurs,Oklahoma City Thunder,114,140,3.97,1.27,False,False,254,-26,False
2024-01-25,,Golden State Warriors,Atlanta Hawks,134,112,1.42,2.98,False,True,246,22,False
2024-01-25,,Detroit Pistons,Charlotte Hornets,113,106,1.72,2.18,False,True,219,7,False
2024-01-26,,Golden State Warriors,Sacramento Kings,133,134,2.05,1.8,False,False,267,-1,False
2024-01-26,,Miami Heat,Boston Celtics,110,143,3.64,1.3,False,False,253,-33,False
2024-01-26,,Los Angeles Lakers,Chicago Bulls,141,132,1.44,2.89,False,True,273,9,False
2024-01-26,,New York Knicks,Denver Nuggets,122,84,2.18,1.72,False,True,206,38,False
2024-01-26,,Indiana Pacers,Philadelphia 76ers,134,122,2.44,1.58,False,True,256,12,False
2024-01-26,,Washington Wizards,Utah Jazz,108,123,3.26,1.35,False,False,231,-15,False
2024-01-26,,Brooklyn Nets,Minnesota Timberwolves,94,96,2.43,1.59,False,False,190,-2,False
2024-01-27,,San Antonio Spurs,Portland Trail Blazers,116,100,1.51,2.61,False,True,216,16,False
2024-01-27,,Milwaukee Bucks,Cleveland Cavaliers,100,112,1.46,2.78,False,False,212,-12,False
2024-01-27,,Memphis Grizzlies,Orlando Magic,107,106,3.0,1.4,False,True,213,1,False
2024-01-27,,New Orleans Pelicans,Oklahoma City Thunder,83,107,2.03,1.81,False,False,190,-24,False
2024-01-27,,Indiana Pacers,Phoenix Suns,133,131,2.59,1.51,False,True,264,2,False
2024-01-27,,Atlanta Hawks,Dallas Mavericks,143,148,1.76,2.1,False,False,291,-5,False
2024-01-27,,Charlotte Hornets,Houston Rockets,104,138,2.63,1.5,False,False,242,-34,False
2024-01-27,,Toronto Raptors,Los Angeles Clippers,107,127,3.63,1.3,False,False,234,-20,False
2024-01-28,,Denver Nuggets,Philadelphia 76ers,111,105,1.29,3.52,False,True,216,6,False
2024-01-28,,Boston Celtics,Los Angeles Clippers,96,115,1.36,3.17,False,False,211,-19,False
2024-01-28,,New York Knicks,Miami Heat,125,109,1.53,2.54,False,True,234,16,False
2024-01-28,,Brooklyn Nets,Houston Rockets,106,104,1.57,2.45,False,True,210,2,False
2024-01-28,,Charlotte Hornets,Utah Jazz,122,134,4.69,1.2,False,False,256,-12,False
2024-01-28,,Milwaukee Bucks,New Orleans Pelicans,141,117,1.62,2.34,False,True,258,24,False
2024-01-28,,San Antonio Spurs,Minnesota Timberwolves,113,112,4.96,1.18,False,True,225,1,False
2024-01-28,,Golden State Warriors,Los Angeles Lakers,144,145,1.81,2.04,True,False,289,-1,False
2024-01-28,,Dallas Mavericks,Sacramento Kings,115,120,2.47,1.57,False,False,235,-5,False
2024-01-28,,Detroit Pistons,Washington Wizards,104,118,1.64,2.31,False,False,222,-14,False
2024-01-29,,Portland Trail Blazers,Chicago Bulls,96,104,2.86,1.43,False,False,200,-8,False
2024-01-29,,Atlanta Hawks,Toronto Raptors,126,125,1.42,2.92,False,True,251,1,False
2024-01-29,,Detroit Pistons,Oklahoma City Thunder,120,104,6.86,1.12,False,True,224,16,False
2024-01-29,,Indiana Pacers,Memphis Grizzlies,116,110,1.33,3.38,False,True,226,6,False
2024-01-29,,Orlando Magic,Phoenix Suns,113,98,2.03,1.81,False,True,211,15,False
2024-01-30,,Cleveland Cavaliers,Los Angeles Clippers,118,108,2.05,1.8,False,True,226,10,False
2024-01-30,,San Antonio Spurs,Washington Wizards,113,118,1.61,2.38,False,False,231,-5,False
2024-01-30,,Charlotte Hornets,New York Knicks,92,113,4.35,1.22,False,False,205,-21,False
2024-01-30,,Miami Heat,Phoenix Suns,105,118,1.73,2.14,False,False,223,-13,False
2024-01-30,,Brooklyn Nets,Utah Jazz,147,114,1.92,1.91,False,True,261,33,False
2024-01-30,,Boston Celtics,New Orleans Pelicans,118,112,1.3,3.57,False,True,230,6,False
2024-01-30,,Dallas Mavericks,Orlando Magic,131,129,1.57,2.45,False,True,260,2,False
2024-01-30,,Oklahoma City Thunder,Minnesota Timberwolves,101,107,1.69,2.21,False,False,208,-6,False
2024-01-30,,Memphis Grizzlies,Sacramento Kings,94,103,4.8,1.19,False,False,197,-9,False
2024-01-30,,Houston Rockets,Los Angeles Lakers,135,119,1.98,1.85,False,True,254,16,False
2024-01-30,,Portland Trail Blazers,Philadelphia 76ers,130,104,2.84,1.44,False,True,234,26,False
2024-01-30,,Denver Nuggets,Milwaukee Bucks,113,107,1.56,2.47,False,True,220,6,False
2024-01-31,,Golden State Warriors,Philadelphia 76ers,119,107,1.78,2.07,False,True,226,12,False
2024-01-31,,Chicago Bulls,Toronto Raptors,107,118,1.35,3.27,False,False,225,-11,False
2024-01-31,,New York Knicks,Utah Jazz,118,103,1.67,2.25,False,True,221,15,False
2024-01-31,,Boston Celtics,Indiana Pacers,129,124,1.3,3.61,False,True,253,5,False
2024-01-31,,Atlanta Hawks,Los Angeles Lakers,138,122,1.46,2.78,False,True,260,16,False
2024-02-01,,Houston Rockets,New Orleans Pelicans,99,110,1.84,1.99,False,False,209,-11,False
2024-02-01,,Cleveland Cavaliers,Detroit Pistons,128,121,1.11,6.77,False,True,249,7,False
2024-02-01,,Charlotte Hornets,Chicago Bulls,110,117,2.85,1.44,False,False,227,-7,False
2024-02-01,,San Antonio Spurs,Orlando Magic,98,108,3.01,1.4,False,False,206,-10,False
2024-02-01,,Miami Heat,Sacramento Kings,115,106,1.75,2.13,False,True,221,9,False
2024-02-01,,Oklahoma City Thunder,Denver Nuggets,105,100,1.44,2.83,False,True,205,5,False
2024-02-01,,Brooklyn Nets,Phoenix Suns,120,136,2.38,1.61,False,False,256,-16,False
2024-02-01,,Portland Trail Blazers,Milwaukee Bucks,119,116,4.95,1.18,False,True,235,3,False
2024-02-01,,Minnesota Timberwolves,Dallas Mavericks,121,87,1.11,6.97,False,True,208,34,False
2024-02-01,,Washington Wizards,Los Angeles Clippers,109,125,4.4,1.22,False,False,234,-16,False
2024-02-02,,Utah Jazz,Philadelphia 76ers,124,127,1.51,2.62,False,False,251,-3,False
2024-02-02,,New York Knicks,Indiana Pacers,109,105,1.79,2.07,False,True,214,4,False
2024-02-02,,Boston Celtics,Los Angeles Lakers,105,114,1.06,9.56,False,False,219,-9,False
2024-02-02,,Memphis Grizzlies,Cleveland Cavaliers,101,108,3.86,1.27,False,False,209,-7,False
2024-02-03,,Indiana Pacers,Sacramento Kings,122,133,2.43,1.58,False,False,255,-11,False
2024-02-03,,San Antonio Spurs,New Orleans Pelicans,113,114,3.73,1.28,False,False,227,-1,False
2024-02-03,,Detroit Pistons,Los Angeles Clippers,125,136,5.75,1.14,False,False,261,-11,False
2024-02-03,,Washington Wizards,Miami Heat,102,110,3.6,1.3,False,False,212,-8,False
2024-02-03,,Atlanta Hawks,Phoenix Suns,129,120,2.27,1.67,False,True,249,9,False
2024-02-03,,Denver Nuggets,Portland Trail Blazers,120,108,1.1,7.09,False,True,228,12,False
2024-02-03,,Minnesota Timberwolves,Orlando Magic,106,108,1.37,3.15,False,False,214,-2,False
2024-02-03,,Memphis Grizzlies,Golden State Warriors,101,121,3.42,1.32,False,False,222,-20,False
2024-02-03,,Oklahoma City Thunder,Charlotte Hornets,126,106,1.07,8.85,False,True,232,20,False
2024-02-03,,Houston Rockets,Toronto Raptors,135,106,1.55,2.51,False,True,241,29,False
2024-02-04,,Atlanta Hawks,Golden State Warriors,141,134,1.77,2.1,True,True,275,7,False
2024-02-04,,Chicago Bulls,Sacramento Kings,115,123,1.86,1.97,False,False,238,-8,False
2024-02-04,,New York Knicks,Los Angeles Lakers,105,113,1.74,2.14,False,False,218,-8,False
2024-02-04,,Dallas Mavericks,Milwaukee Bucks,117,129,2.41,1.59,False,False,246,-12,False
2024-02-04,,San Antonio Spurs,Cleveland Cavaliers,101,117,4.75,1.19,False,False,218,-16,False
2024-02-04,,Philadelphia 76ers,Brooklyn Nets,121,136,1.82,2.03,False,False,257,-15,False
2024-02-05,,Miami Heat,Los Angeles Clippers,95,103,2.58,1.52,False,False,198,-8,False
2024-02-05,,Boston Celtics,Memphis Grizzlies,131,91,1.03,13.01,False,True,222,40,False
2024-02-05,,Detroit Pistons,Orlando Magic,99,111,3.06,1.39,False,False,210,-12,False
2024-02-05,,Washington Wizards,Phoenix Suns,112,140,5.18,1.17,False,False,252,-28,False
2024-02-05,,Denver Nuggets,Portland Trail Blazers,112,103,1.06,9.17,False,True,215,9,False
2024-02-05,,Oklahoma City Thunder,Toronto Raptors,135,127,1.27,3.88,True,True,262,8,False
2024-02-05,,Minnesota Timberwolves,Houston Rockets,111,90,1.3,3.57,False,True,201,21,False
2024-02-05,,Utah Jazz,Milwaukee Bucks,123,108,1.69,2.2,False,True,231,15,False
2024-02-05,,Charlotte Hornets,Indiana Pacers,99,115,5.48,1.15,False,False,214,-16,False
2024-02-06,,Charlotte Hornets,Los Angeles Lakers,118,124,6.68,1.11,False,False,242,-6,False
2024-02-06,,Philadelphia 76ers,Dallas Mavericks,102,118,2.23,1.69,False,False,220,-16,False
2024-02-06,,Cleveland Cavaliers,Sacramento Kings,136,110,1.5,2.63,False,True,246,26,False
2024-02-06,,Brooklyn Nets,Golden State Warriors,98,109,1.93,1.9,False,False,207,-11,False
2024-02-06,,New Orleans Pelicans,Toronto Raptors,138,100,1.19,4.88,False,True,238,38,False
2024-02-06,,Atlanta Hawks,Los Angeles Clippers,144,149,2.45,1.57,False,False,293,-5,False
2024-02-07,,Indiana Pacers,Houston Rockets,132,129,1.3,3.61,False,True,261,3,False
2024-02-07,,Miami Heat,Orlando Magic,121,95,1.63,2.33,False,True,216,26,False
2024-02-07,,New York Knicks,Memphis Grizzlies,123,113,1.1,7.43,False,True,236,10,False
2024-02-07,,Brooklyn Nets,Dallas Mavericks,107,119,2.26,1.66,False,False,226,-12,False
2024-02-07,,Chicago Bulls,Minnesota Timberwolves,129,123,2.7,1.48,True,True,252,6,False
2024-02-07,,Utah Jazz,Oklahoma City Thunder,124,117,2.3,1.64,False,True,241,7,False
2024-02-07,,Phoenix Suns,Milwaukee Bucks,114,106,1.43,2.84,False,True,220,8,False
2024-02-08,,Washington Wizards,Cleveland Cavaliers,106,114,5.8,1.14,False,False,220,-8,False
2024-02-08,,Philadelphia 76ers,Golden State Warriors,104,127,2.28,1.65,False,False,231,-23,False
2024-02-08,,Miami Heat,San Antonio Spurs,116,104,1.3,3.66,False,True,220,12,False
2024-02-08,,Los Angeles Clippers,New Orleans Pelicans,106,117,1.47,2.76,False,False,223,-11,False
2024-02-08,,Boston Celtics,Atlanta Hawks,125,117,1.13,5.99,False,True,242,8,False
2024-02-08,,Sacramento Kings,Detroit Pistons,120,133,1.11,6.95,False,False,253,-13,False
2024-02-08,,Charlotte Hornets,Toronto Raptors,117,123,3.22,1.36,False,False,240,-6,False
2024-02-09,,Orlando Magic,San Antonio Spurs,127,111,1.19,4.79,False,True,238,16,False
2024-02-09,,Indiana Pacers,Golden State Warriors,109,131,1.44,2.84,False,False,240,-22,False
2024-02-09,,New York Knicks,Dallas Mavericks,108,122,2.9,1.42,False,False,230,-14,False
2024-02-09,,Milwaukee Bucks,Minnesota Timberwolves,105,129,2.09,1.77,False,False,234,-24,False
2024-02-09,,Brooklyn Nets,Cleveland Cavaliers,95,118,3.37,1.33,False,False,213,-23,False
2024-02-09,,Portland Trail Blazers,Detroit Pistons,122,128,1.53,2.55,True,False,250,-6,False
2024-02-09,,Los Angeles Lakers,Denver Nuggets,106,114,2.28,1.66,False,False,220,-8,False
2024-02-09,,Phoenix Suns,Utah Jazz,129,115,1.47,2.73,False,True,244,14,False
2024-02-09,,Memphis Grizzlies,Chicago Bulls,110,118,2.79,1.46,False,False,228,-8,False
2024-02-10,,Philadelphia 76ers,Atlanta Hawks,121,127,2.39,1.6,False,False,248,-6,False
2024-02-10,,Toronto Raptors,Houston Rockets,107,104,1.7,2.2,False,True,211,3,False
2024-02-10,,Boston Celtics,Washington Wizards,133,129,1.03,13.18,False,True,262,4,False
2024-02-10,,Milwaukee Bucks,Charlotte Hornets,120,84,1.06,9.67,False,True,204,36,False
2024-02-10,,Sacramento Kings,Denver Nuggets,135,106,1.68,2.23,False,True,241,29,False
2024-02-10,,Los Angeles Lakers,New Orleans Pelicans,139,122,2.18,1.71,False,True,261,17,False
