date,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff,season,home_r3_win_pct,home_r3_pts_scored,home_r3_pts_allowed,home_r3_point_diff,home_r3_cover_rate,home_r5_win_pct,home_r5_pts_scored,home_r5_pts_allowed,home_r5_point_diff,home_r5_cover_rate,home_r8_win_pct,home_r8_pts_scored,home_r8_pts_allowed,home_r8_point_diff,home_r8_cover_rate,home_r11_win_pct,home_r11_pts_scored,home_r11_pts_allowed,home_r11_point_diff,home_r11_cover_rate,home_home_rolling_win_pct,home_away_rolling_win_pct,home_games_last_7d,home_venue_streak,away_r3_win_pct,away_r3_pts_scored,away_r3_pts_allowed,away_r3_point_diff,away_r3_cover_rate,away_r5_win_pct,away_r5_pts_scored,away_r5_pts_allowed,away_r5_point_diff,away_r5_cover_rate,away_r8_win_pct,away_r8_pts_scored,away_r8_pts_allowed,away_r8_point_diff,away_r8_cover_rate,away_r11_win_pct,away_r11_pts_scored,away_r11_pts_allowed,away_r11_point_diff,away_r11_cover_rate,away_home_rolling_win_pct,away_away_rolling_win_pct,away_games_last_7d,away_venue_streak
2024-11-17,New Orleans Pelicans,Los Angeles Lakers,99,104,3.66,1.3,False,False,203,-5,2024-2025,0.3333333333333333,98.0,102.33333333333333,-4.333333333333333,0.0,0.2,100.8,110.6,-9.8,0.0,0.25,105.0,114.375,-9.375,0.0,0.18181818181818182,103.45454545454545,115.27272727272727,-11.818181818181818,0.0,0.5106382978723404,0.6222222222222222,3,1,1.0,123.66666666666667,113.66666666666667,10.0,1.0,0.8,120.2,115.6,4.6,0.8,0.625,118.125,119.0,-0.875,0.625,0.6363636363636364,118.54545454545455,118.54545454545455,0.0,0.6363636363636364,0.6888888888888889,0.45652173913043476,3,1
2024-11-17,Boston Celtics,Toronto Raptors,126,123,1.06,9.84,True,True,249,3,2024-2025,0.6666666666666666,122.66666666666667,112.66666666666667,10.0,0.6666666666666666,0.6,117.6,112.0,5.6,0.6,0.75,118.5,108.125,10.375,0.75,0.7272727272727273,120.27272727272727,111.45454545454545,8.818181818181818,0.7272727272727273,0.8695652173913043,0.7021276595744681,3,0,0.0,94.33333333333333,107.0,-12.666666666666666,0.0,0.0,98.6,109.6,-11.0,0.0,0.125,108.5,116.0,-7.5,0.0,0.09090909090909091,111.54545454545455,118.63636363636364,-7.090909090909091,0.0,0.34782608695652173,0.22916666666666666,3,0
2024-11-17,Dallas Mavericks,San Antonio Spurs,110,93,1.12,6.73,False,True,203,17,2024-2025,0.0,116.66666666666667,119.0,-2.3333333333333335,0.0,0.2,116.4,114.0,2.4,0.2,0.25,114.875,112.125,2.75,0.25,0.36363636363636365,113.72727272727273,111.54545454545455,2.1818181818181817,0.2727272727272727,0.6041666666666666,0.5777777777777777,3,0,0.6666666666666666,123.33333333333333,115.33333333333333,8.0,0.3333333333333333,0.6,119.6,112.4,7.2,0.4,0.5,114.375,113.125,1.25,0.25,0.45454545454545453,110.45454545454545,109.45454545454545,1.0,0.2727272727272727,0.3541666666666667,0.2391304347826087,3,0
2024-11-17,Sacramento Kings,Utah Jazz,121,117,1.35,3.3,False,True,238,4,2024-2025,0.3333333333333333,116.33333333333333,116.66666666666667,-0.3333333333333333,0.3333333333333333,0.4,114.8,115.0,-0.2,0.4,0.5,116.875,115.375,1.5,0.375,0.6363636363636364,116.54545454545455,112.0,4.545454545454546,0.5454545454545454,0.5869565217391305,0.5531914893617021,4,2,0.6666666666666666,112.66666666666667,114.33333333333333,-1.6666666666666667,0.0,0.6,114.6,118.4,-3.8,0.0,0.375,107.5,117.5,-10.0,0.0,0.2727272727272727,106.54545454545455,118.45454545454545,-11.909090909090908,0.0,0.45652173913043476,0.2608695652173913,2,0
2024-11-18,Portland Trail Blazers,Atlanta Hawks,114,110,2.49,1.56,False,True,224,4,2024-2025,0.6666666666666666,105.66666666666667,113.33333333333333,-7.666666666666667,0.0,0.4,104.8,117.0,-12.2,0.0,0.375,106.625,115.625,-9.0,0.125,0.45454545454545453,107.45454545454545,113.0909090909091,-5.636363636363637,0.09090909090909091,0.2916666666666667,0.2608695652173913,2,3,0.6666666666666666,119.66666666666667,119.33333333333333,0.3333333333333333,0.3333333333333333,0.6,120.2,119.2,1.0,0.2,0.5,116.875,119.125,-2.25,0.25,0.36363636363636365,116.18181818181819,121.36363636363636,-5.181818181818182,0.18181818181818182,0.5,0.3695652173913043,2,0
2024-11-18,Oklahoma City Thunder,Dallas Mavericks,119,121,1.34,3.31,False,False,240,-2,2024-2025,1.0,113.0,99.66666666666667,13.333333333333334,1.0,0.8,116.2,106.6,9.6,0.8,0.75,113.75,104.375,9.375,0.75,0.8181818181818182,116.36363636363636,104.18181818181819,12.181818181818182,0.8181818181818182,0.8163265306122449,0.6222222222222222,3,5,0.3333333333333333,113.33333333333333,109.33333333333333,4.0,0.3333333333333333,0.2,114.6,112.8,1.8,0.2,0.375,115.875,110.25,5.625,0.375,0.45454545454545453,114.45454545454545,109.63636363636364,4.818181818181818,0.36363636363636365,0.6041666666666666,0.5652173913043478,3,0
2024-11-18,New York Knicks,Brooklyn Nets,114,104,1.21,4.59,False,True,218,10,2024-2025,0.6666666666666666,119.33333333333333,115.0,4.333333333333333,0.6666666666666666,0.6,119.0,114.2,4.8,0.6,0.5,117.0,112.375,4.625,0.5,0.5454545454545454,116.27272727272727,110.36363636363636,5.909090909090909,0.5454545454545454,0.6521739130434783,0.5434782608695652,3,2,0.3333333333333333,114.33333333333333,122.66666666666667,-8.333333333333334,0.3333333333333333,0.2,109.4,116.2,-6.8,0.2,0.375,108.125,112.875,-4.75,0.25,0.45454545454545453,112.54545454545455,114.0909090909091,-1.5454545454545454,0.18181818181818182,0.5,0.2916666666666667,3,1
2024-11-18,Chicago Bulls,Houston Rockets,107,143,2.6,1.52,False,False,250,-36,2024-2025,0.3333333333333333,121.0,128.66666666666666,-7.666666666666667,0.0,0.4,121.4,126.8,-5.4,0.0,0.25,118.0,126.0,-8.0,0.0,0.36363636363636365,115.18181818181819,122.18181818181819,-7.0,0.0,0.45652173913043476,0.4791666666666667,3,0,1.0,114.33333333333333,99.66666666666667,14.666666666666666,1.0,0.8,110.2,104.8,5.4,0.8,0.75,113.5,106.0,7.5,0.625,0.7272727272727273,111.63636363636364,105.45454545454545,6.181818181818182,0.5454545454545454,0.6666666666666666,0.3695652173913043,3,0
2024-11-18,Los Angeles Clippers,Utah Jazz,116,105,1.21,4.54,False,True,221,11,2024-2025,0.0,111.66666666666667,123.33333333333333,-11.666666666666666,0.0,0.4,109.4,114.2,-4.8,0.2,0.5,107.75,109.75,-2.0,0.375,0.45454545454545453,108.9090909090909,110.27272727272727,-1.3636363636363635,0.2727272727272727,0.5833333333333334,0.6304347826086957,3,0,0.3333333333333333,114.66666666666667,118.0,-3.3333333333333335,0.0,0.4,111.0,117.4,-6.4,0.0,0.375,110.125,118.5,-8.375,0.0,0.2727272727272727,105.9090909090909,118.0,-12.090909090909092,0.0,0.45652173913043476,0.2553191489361702,3,1
2024-11-18,Minnesota Timberwolves,Phoenix Suns,120,117,1.34,3.34,False,True,237,3,2024-2025,0.3333333333333333,112.0,118.0,-6.0,0.3333333333333333,0.4,111.4,110.2,1.2,0.4,0.5,113.625,109.5,4.125,0.5,0.5454545454545454,114.0,110.27272727272727,3.727272727272727,0.5454545454545454,0.723404255319149,0.5957446808510638,3,0,0.3333333333333333,102.33333333333333,112.66666666666667,-10.333333333333334,0.3333333333333333,0.4,107.8,115.6,-7.8,0.2,0.625,109.375,112.875,-3.5,0.5,0.7272727272727273,111.18181818181819,111.72727272727273,-0.5454545454545454,0.5454545454545454,0.6521739130434783,0.5957446808510638,3,3
2024-11-18,Cleveland Cavaliers,Charlotte Hornets,128,114,1.21,4.61,False,True,242,14,2024-2025,1.0,125.66666666666667,115.0,10.666666666666666,1.0,1.0,123.6,112.4,11.2,1.0,1.0,122.375,113.875,8.5,0.875,1.0,122.0909090909091,112.18181818181819,9.909090909090908,0.8181818181818182,0.6875,0.5957446808510638,3,1,0.3333333333333333,103.0,111.66666666666667,-8.666666666666666,0.0,0.6,104.0,105.0,-1.0,0.2,0.375,103.125,109.5,-6.375,0.125,0.36363636363636365,108.0909090909091,113.45454545454545,-5.363636363636363,0.18181818181818182,0.2978723404255319,0.2391304347826087,2,0
2024-11-18,Washington Wizards,Detroit Pistons,104,124,2.71,1.48,False,False,228,-20,2024-2025,0.0,113.0,125.0,-12.0,0.0,0.0,107.4,124.8,-17.4,0.0,0.125,110.0,123.375,-13.375,0.0,0.18181818181818182,110.81818181818181,123.9090909090909,-13.090909090909092,0.0,0.17391304347826086,0.1956521739130435,3,0,0.6666666666666666,114.0,114.33333333333333,-0.3333333333333333,0.3333333333333333,0.6,112.6,113.0,-0.4,0.4,0.625,111.375,108.5,2.875,0.25,0.5454545454545454,108.36363636363636,108.81818181818181,-0.45454545454545453,0.18181818181818182,0.1956521739130435,0.20408163265306123,3,2
2024-11-18,Indiana Pacers,Miami Heat,119,110,1.61,2.38,False,True,229,9,2024-2025,0.3333333333333333,111.0,113.0,-2.0,0.0,0.4,106.8,110.6,-3.8,0.2,0.5,115.125,117.125,-2.0,0.125,0.36363636363636365,113.45454545454545,117.9090909090909,-4.454545454545454,0.09090909090909091,0.6222222222222222,0.4782608695652174,2,1,0.6666666666666666,113.33333333333333,109.33333333333333,4.0,0.0,0.4,114.8,115.6,-0.8,0.0,0.375,113.625,112.875,0.75,0.125,0.45454545454545453,111.45454545454545,111.18181818181819,0.2727272727272727,0.2727272727272727,0.5227272727272727,0.5833333333333334,2,5
2024-11-18,Memphis Grizzlies,Denver Nuggets,105,90,1.43,2.86,False,True,195,15,2024-2025,0.3333333333333333,125.0,113.33333333333333,11.666666666666666,0.3333333333333333,0.6,126.8,111.6,15.2,0.6,0.625,123.0,108.75,14.25,0.5,0.5454545454545454,121.54545454545455,111.45454545454545,10.090909090909092,0.45454545454545453,0.2765957446808511,0.44680851063829785,2,0,0.6666666666666666,117.0,114.33333333333333,2.6666666666666665,0.6666666666666666,0.8,119.2,116.8,2.4,0.6,0.75,123.125,118.125,5.0,0.625,0.6363636363636364,118.45454545454545,116.45454545454545,2.0,0.5454545454545454,0.7872340425531915,0.5777777777777777,1,1
2024-11-19,Sacramento Kings,Atlanta Hawks,108,109,1.57,2.46,False,False,217,-1,2024-2025,0.6666666666666666,124.66666666666667,117.0,7.666666666666667,0.6666666666666666,0.6,119.4,117.0,2.4,0.6,0.625,116.0,113.625,2.375,0.5,0.6363636363636364,117.45454545454545,113.72727272727273,3.727272727272727,0.5454545454545454,0.5957446808510638,0.5531914893617021,3,3,0.6666666666666666,118.66666666666667,115.66666666666667,3.0,0.3333333333333333,0.4,118.0,118.8,-0.8,0.2,0.5,116.25,118.0,-1.75,0.25,0.36363636363636365,116.72727272727273,120.0909090909091,-3.3636363636363638,0.18181818181818182,0.5,0.3617021276595745,3,1
2024-11-19,Los Angeles Clippers,Golden State Warriors,102,99,2.78,1.47,False,True,201,3,2024-2025,0.3333333333333333,107.66666666666667,113.66666666666667,-6.0,0.3333333333333333,0.4,111.2,115.6,-4.4,0.4,0.625,110.75,109.75,1.0,0.5,0.45454545454545453,109.27272727272727,110.36363636363636,-1.0909090909090908,0.36363636363636365,0.5918367346938775,0.6304347826086957,3,1,1.0,123.33333333333333,117.0,6.333333333333333,0.6666666666666666,0.8,121.0,119.8,1.2,0.4,0.875,120.125,115.125,5.0,0.5,0.8181818181818182,119.63636363636364,111.36363636363636,8.272727272727273,0.45454545454545453,0.5333333333333333,0.6458333333333334,2,0
2024-11-19,Detroit Pistons,Chicago Bulls,112,122,1.56,2.48,False,False,234,-10,2024-2025,0.6666666666666666,114.33333333333333,108.66666666666667,5.666666666666667,0.6666666666666666,0.6,113.0,109.6,3.4,0.4,0.625,113.625,110.0,3.625,0.375,0.6363636363636364,110.72727272727273,108.63636363636364,2.090909090909091,0.2727272727272727,0.2127659574468085,0.20408163265306123,4,0,0.3333333333333333,119.0,136.66666666666666,-17.666666666666668,0.0,0.4,119.0,128.4,-9.4,0.0,0.25,117.375,128.875,-11.5,0.0,0.36363636363636365,116.27272727272727,124.81818181818181,-8.545454545454545,0.0,0.45652173913043476,0.46938775510204084,3,0
2024-11-19,Phoenix Suns,Orlando Magic,99,109,2.53,1.54,False,False,208,-10,2024-2025,0.0,101.33333333333333,115.33333333333333,-14.0,0.0,0.2,108.4,117.0,-8.6,0.2,0.5,111.125,115.75,-4.625,0.375,0.6363636363636364,111.45454545454545,113.36363636363636,-1.9090909090909092,0.5454545454545454,0.6382978723404256,0.5957446808510638,4,0,1.0,102.0,88.33333333333333,13.666666666666666,1.0,1.0,108.4,89.4,19.0,1.0,0.625,103.0,96.875,6.125,0.625,0.5454545454545454,104.63636363636364,101.0909090909091,3.5454545454545454,0.5454545454545454,0.7446808510638298,0.3958333333333333,3,0
2024-11-19,Miami Heat,Philadelphia 76ers,106,89,1.69,2.22,False,True,195,17,2024-2025,0.3333333333333333,118.33333333333333,117.66666666666667,0.6666666666666666,0.0,0.4,114.4,116.4,-2.0,0.0,0.375,114.0,113.25,0.75,0.125,0.45454545454545453,112.63636363636364,111.45454545454545,1.1818181818181819,0.2727272727272727,0.5111111111111111,0.5833333333333334,3,0,0.0,97.0,107.66666666666667,-10.666666666666666,0.0,0.2,100.8,108.8,-8.0,0.2,0.125,103.125,112.0,-8.875,0.125,0.18181818181818182,104.0909090909091,111.81818181818181,-7.7272727272727275,0.09090909090909091,0.5652173913043478,0.48936170212765956,3,1
2024-11-19,Toronto Raptors,Indiana Pacers,130,119,2.32,1.63,False,True,249,11,2024-2025,0.0,101.0,108.0,-7.0,0.0,0.0,101.8,110.4,-8.6,0.0,0.125,108.25,115.375,-7.125,0.0,0.09090909090909091,113.54545454545455,119.9090909090909,-6.363636363636363,0.0,0.3404255319148936,0.22916666666666666,3,0,0.3333333333333333,106.66666666666667,109.33333333333333,-2.6666666666666665,0.3333333333333333,0.4,107.0,110.4,-3.4,0.2,0.5,113.125,114.375,-1.25,0.25,0.45454545454545453,115.36363636363636,116.72727272727273,-1.3636363636363635,0.18181818181818182,0.6222222222222222,0.46808510638297873,3,0
2024-11-19,New York Knicks,Washington Wizards,134,106,1.09,7.95,False,True,240,28,2024-2025,0.6666666666666666,120.33333333333333,116.66666666666667,3.6666666666666665,0.6666666666666666,0.6,118.6,116.2,2.4,0.6,0.5,115.25,113.125,2.125,0.5,0.5454545454545454,115.45454545454545,110.9090909090909,4.545454545454546,0.5454545454545454,0.6595744680851063,0.5434782608695652,4,3,0.0,117.0,130.66666666666666,-13.666666666666666,0.0,0.0,107.4,124.0,-16.6,0.0,0.0,106.375,123.875,-17.5,0.0,0.18181818181818182,111.0,124.0909090909091,-13.090909090909092,0.0,0.17391304347826086,0.19148936170212766,3,0
2024-11-19,Milwaukee Bucks,Houston Rockets,101,100,1.63,2.34,False,True,201,1,2024-2025,0.6666666666666666,113.33333333333333,106.66666666666667,6.666666666666667,0.6666666666666666,0.4,108.2,109.8,-1.6,0.4,0.375,111.375,109.875,1.5,0.375,0.2727272727272727,109.0909090909091,112.27272727272727,-3.1818181818181817,0.2727272727272727,0.717391304347826,0.41304347826086957,3,0,1.0,126.33333333333333,104.66666666666667,21.666666666666668,1.0,1.0,117.4,101.0,16.4,1.0,0.875,116.25,103.5,12.75,0.75,0.8181818181818182,115.0,105.27272727272727,9.727272727272727,0.6363636363636364,0.6666666666666666,0.3829787234042553,3,1
2024-11-20,Dallas Mavericks,New Orleans Pelicans,132,91,1.11,7.22,False,True,223,41,2024-2025,0.6666666666666666,114.66666666666667,109.0,5.666666666666667,0.3333333333333333,0.4,116.2,113.8,2.4,0.2,0.375,117.5,114.5,3.0,0.25,0.45454545454545453,115.45454545454545,111.18181818181819,4.2727272727272725,0.2727272727272727,0.6122448979591837,0.5652173913043478,3,0,0.3333333333333333,96.0,101.33333333333333,-5.333333333333333,0.0,0.2,96.2,105.2,-9.0,0.0,0.125,101.75,112.625,-10.875,0.0,0.18181818181818182,103.0909090909091,113.36363636363636,-10.272727272727273,0.0,0.5106382978723404,0.6086956521739131,3,0
2024-11-20,Boston Celtics,Cleveland Cavaliers,120,117,1.38,3.11,False,True,237,3,2024-2025,0.6666666666666666,127.0,118.0,9.0,0.6666666666666666,0.8,120.4,113.0,7.4,0.8,0.75,118.75,109.875,8.875,0.75,0.7272727272727273,120.45454545454545,111.9090909090909,8.545454545454545,0.7272727272727273,0.8723404255319149,0.7021276595744681,2,1,1.0,128.66666666666666,115.33333333333333,13.333333333333334,1.0,1.0,122.0,111.8,10.2,1.0,1.0,124.125,114.0,10.125,1.0,1.0,123.72727272727273,113.0909090909091,10.636363636363637,0.9090909090909091,0.6875,0.6041666666666666,3,0
2024-11-20,Memphis Grizzlies,Denver Nuggets,110,122,1.42,2.93,False,False,232,-12,2024-2025,0.3333333333333333,115.33333333333333,113.66666666666667,1.6666666666666667,0.3333333333333333,0.6,121.6,106.8,14.8,0.6,0.625,120.875,107.625,13.25,0.625,0.5454545454545454,119.81818181818181,109.54545454545455,10.272727272727273,0.45454545454545453,0.2916666666666667,0.44680851063829785,3,1,0.3333333333333333,102.0,108.66666666666667,-6.666666666666667,0.3333333333333333,0.6,113.0,114.0,-1.0,0.4,0.625,116.375,113.875,2.5,0.5,0.6363636363636364,118.72727272727273,116.72727272727273,2.0,0.5454545454545454,0.7872340425531915,0.5652173913043478,2,2
2024-11-20,Los Angeles Lakers,Utah Jazz,124,118,1.18,4.99,False,True,242,6,2024-2025,1.0,117.33333333333333,112.33333333333333,5.0,1.0,1.0,118.2,109.2,9.0,1.0,0.75,117.375,114.625,2.75,0.75,0.6363636363636364,116.81818181818181,117.0,-0.18181818181818182,0.6363636363636364,0.6956521739130435,0.45652173913043476,3,0,0.3333333333333333,112.33333333333333,116.66666666666667,-4.333333333333333,0.0,0.4,112.0,116.0,-4.0,0.0,0.375,112.25,119.75,-7.5,0.0,0.2727272727272727,107.63636363636364,117.0,-9.363636363636363,0.0,0.45652173913043476,0.25,3,2
2024-11-20,San Antonio Spurs,Oklahoma City Thunder,110,104,4.74,1.2,False,True,214,6,2024-2025,0.3333333333333333,115.66666666666667,120.0,-4.333333333333333,0.3333333333333333,0.4,114.6,113.4,1.2,0.2,0.375,111.875,114.0,-2.125,0.25,0.45454545454545453,109.72727272727273,109.81818181818181,-0.09090909090909091,0.2727272727272727,0.3469387755102041,0.2391304347826087,3,0,0.6666666666666666,108.0,97.33333333333333,10.666666666666666,0.6666666666666666,0.6,114.8,109.4,5.4,0.6,0.625,115.5,108.0,7.5,0.625,0.7272727272727273,115.54545454545455,105.72727272727273,9.818181818181818,0.7272727272727273,0.8163265306122449,0.6086956521739131,3,0
2024-11-20,Brooklyn Nets,Charlotte Hornets,116,115,1.8,2.05,False,True,231,1,2024-2025,0.0,113.33333333333333,125.66666666666667,-12.333333333333334,0.0,0.2,109.4,117.4,-8.0,0.2,0.25,106.125,113.125,-7.0,0.125,0.36363636363636365,111.54545454545455,115.18181818181819,-3.6363636363636362,0.18181818181818182,0.48936170212765956,0.2916666666666667,3,0,0.3333333333333333,106.0,118.66666666666667,-12.666666666666666,0.0,0.4,105.2,109.2,-4.0,0.0,0.375,103.75,110.0,-6.25,0.125,0.36363636363636365,107.54545454545455,113.72727272727273,-6.181818181818182,0.18181818181818182,0.2978723404255319,0.23404255319148937,2,1
2024-11-21,Memphis Grizzlies,Philadelphia 76ers,117,111,2.58,1.52,False,True,228,6,2024-2025,0.3333333333333333,111.0,111.66666666666667,-0.6666666666666666,0.3333333333333333,0.4,118.0,110.4,7.6,0.4,0.5,119.125,109.5,9.625,0.5,0.5454545454545454,118.63636363636364,109.18181818181819,9.454545454545455,0.45454545454545453,0.2857142857142857,0.44680851063829785,3,2,0.0,93.66666666666667,106.0,-12.333333333333334,0.0,0.2,97.4,106.8,-9.4,0.2,0.125,100.875,109.75,-8.875,0.125,0.18181818181818182,102.45454545454545,111.0,-8.545454545454545,0.09090909090909091,0.5652173913043478,0.4791666666666667,2,2
2024-11-21,Cleveland Cavaliers,New Orleans Pelicans,128,100,1.1,7.5,False,True,228,28,2024-2025,0.6666666666666666,129.66666666666666,120.0,9.666666666666666,0.6666666666666666,0.8,124.4,115.8,8.6,0.8,0.875,124.25,114.75,9.5,0.875,0.9090909090909091,122.18181818181819,114.0,8.181818181818182,0.8181818181818182,0.6938775510204082,0.6041666666666666,3,0,0.3333333333333333,97.0,110.0,-13.0,0.0,0.2,96.8,108.6,-11.8,0.0,0.125,99.25,113.375,-14.125,0.0,0.18181818181818182,101.72727272727273,114.0909090909091,-12.363636363636363,0.0,0.5106382978723404,0.5957446808510638,3,1
2024-11-21,Milwaukee Bucks,Chicago Bulls,122,106,1.27,3.92,False,True,228,16,2024-2025,0.6666666666666666,114.0,111.66666666666667,2.3333333333333335,0.6666666666666666,0.6,109.6,106.6,3.0,0.6,0.5,109.875,108.125,1.75,0.5,0.36363636363636365,109.0,110.9090909090909,-1.9090909090909092,0.36363636363636365,0.723404255319149,0.41304347826086957,2,1,0.3333333333333333,118.33333333333333,133.0,-14.666666666666666,0.0,0.4,118.4,128.2,-9.8,0.0,0.375,116.875,126.0,-9.125,0.0,0.36363636363636365,115.9090909090909,123.81818181818181,-7.909090909090909,0.0,0.45652173913043476,0.48,3,1
2024-11-21,Oklahoma City Thunder,Portland Trail Blazers,109,99,1.12,6.51,False,True,208,10,2024-2025,0.3333333333333333,107.33333333333333,104.66666666666667,2.6666666666666665,0.3333333333333333,0.6,112.4,106.0,6.4,0.6,0.5,115.75,111.0,4.75,0.5,0.6363636363636364,115.45454545454545,107.27272727272727,8.181818181818182,0.6363636363636364,0.8,0.6086956521739131,3,0,1.0,114.0,105.33333333333333,8.666666666666666,0.0,0.6,106.6,115.4,-8.8,0.0,0.5,106.625,112.25,-5.625,0.125,0.45454545454545453,106.45454545454545,113.72727272727273,-7.2727272727272725,0.09090909090909091,0.2916666666666667,0.2553191489361702,1,0
2024-11-21,Phoenix Suns,New York Knicks,122,138,2.55,1.53,False,False,260,-16,2024-2025,0.0,99.66666666666667,109.33333333333333,-9.666666666666666,0.0,0.2,104.6,113.4,-8.8,0.2,0.375,108.75,114.875,-6.125,0.25,0.5454545454545454,110.54545454545455,113.72727272727273,-3.1818181818181817,0.45454545454545453,0.625,0.5957446808510638,3,1,1.0,124.0,110.66666666666667,13.333333333333334,1.0,0.8,121.2,111.0,10.2,0.8,0.625,119.875,112.75,7.125,0.625,0.6363636363636364,118.18181818181819,110.54545454545455,7.636363636363637,0.6363636363636364,0.6595744680851063,0.5531914893617021,3,0
2024-11-21,Golden State Warriors,Atlanta Hawks,120,97,1.3,3.62,False,True,217,23,2024-2025,0.6666666666666666,114.0,112.33333333333333,1.6666666666666667,0.6666666666666666,0.6,117.2,117.8,-0.6,0.4,0.75,119.5,116.75,2.75,0.375,0.7272727272727273,117.0909090909091,112.81818181818181,4.2727272727272725,0.36363636363636365,0.5434782608695652,0.6458333333333334,2,0,0.6666666666666666,116.0,113.0,3.0,0.3333333333333333,0.6,115.6,116.0,-0.4,0.2,0.5,114.125,117.625,-3.5,0.125,0.45454545454545453,115.81818181818181,118.9090909090909,-3.090909090909091,0.18181818181818182,0.5,0.375,3,2
2024-11-21,Los Angeles Clippers,Orlando Magic,104,93,2.28,1.66,False,True,197,11,2024-2025,0.6666666666666666,107.33333333333333,109.66666666666667,-2.3333333333333335,0.3333333333333333,0.4,110.6,114.8,-4.2,0.2,0.625,109.375,109.125,0.25,0.375,0.5454545454545454,109.0,109.72727272727273,-0.7272727272727273,0.36363636363636365,0.6,0.6304347826086957,3,2,1.0,100.33333333333333,91.66666666666667,8.666666666666666,1.0,1.0,107.2,91.6,15.6,1.0,0.75,106.0,95.75,10.25,0.75,0.5454545454545454,103.72727272727273,99.63636363636364,4.090909090909091,0.5454545454545454,0.7446808510638298,0.40816326530612246,2,1
2024-11-21,Houston Rockets,Indiana Pacers,130,113,1.42,2.94,False,True,243,17,2024-2025,0.6666666666666666,122.66666666666667,104.0,18.666666666666668,0.6666666666666666,0.8,117.2,101.4,15.8,0.8,0.75,115.125,104.0,11.125,0.75,0.7272727272727273,114.45454545454545,105.27272727272727,9.181818181818182,0.5454545454545454,0.673469387755102,0.3829787234042553,3,0,0.3333333333333333,116.33333333333333,121.33333333333333,-5.0,0.3333333333333333,0.4,114.2,115.8,-1.6,0.2,0.5,113.25,115.0,-1.75,0.25,0.45454545454545453,115.81818181818181,117.81818181818181,-2.0,0.18181818181818182,0.6222222222222222,0.4583333333333333,3,1
2024-11-22,Toronto Raptors,Minnesota Timberwolves,110,105,3.25,1.36,False,True,215,5,2024-2025,0.3333333333333333,116.0,114.66666666666667,1.3333333333333333,0.0,0.2,107.2,113.2,-6.0,0.0,0.125,108.125,114.25,-6.125,0.0,0.18181818181818182,114.0,119.18181818181819,-5.181818181818182,0.0,0.3541666666666667,0.22916666666666666,3,1,0.6666666666666666,116.0,116.33333333333333,-0.3333333333333333,0.6666666666666666,0.4,110.0,113.2,-3.2,0.4,0.625,115.75,110.0,5.75,0.625,0.5454545454545454,114.72727272727273,111.72727272727273,3.0,0.5454545454545454,0.723404255319149,0.6041666666666666,2,0
2024-11-22,Charlotte Hornets,Detroit Pistons,123,121,2.2,1.7,True,True,244,2,2024-2025,0.3333333333333333,114.66666666666667,119.33333333333333,-4.666666666666667,0.0,0.2,107.6,115.8,-8.2,0.0,0.375,105.25,110.375,-5.125,0.125,0.36363636363636365,108.36363636363636,113.9090909090909,-5.545454545454546,0.18181818181818182,0.3125,0.23404255319148937,3,0,0.6666666666666666,111.66666666666667,107.0,4.666666666666667,0.6666666666666666,0.6,115.6,113.8,1.8,0.4,0.5,113.25,112.375,0.875,0.375,0.5454545454545454,111.36363636363636,111.0909090909091,0.2727272727272727,0.2727272727272727,0.2127659574468085,0.22,3,0
2024-11-22,Los Angeles Lakers,Orlando Magic,118,119,1.45,2.85,False,False,237,-1,2024-2025,1.0,116.0,110.66666666666667,5.333333333333333,1.0,1.0,119.8,111.6,8.2,1.0,0.75,116.5,113.75,2.75,0.75,0.6363636363636364,116.18181818181819,116.18181818181819,0.0,0.6363636363636364,0.7021276595744681,0.45652173913043476,3,1,0.6666666666666666,100.0,96.33333333333333,3.6666666666666665,0.6666666666666666,0.8,101.6,93.6,8.0,0.8,0.75,106.875,96.0,10.875,0.75,0.5454545454545454,103.18181818181819,99.81818181818181,3.3636363636363638,0.5454545454545454,0.7446808510638298,0.4,3,2
2024-11-22,San Antonio Spurs,Utah Jazz,126,118,1.67,2.25,False,True,244,8,2024-2025,0.3333333333333333,106.0,111.33333333333333,-5.333333333333333,0.0,0.6,114.6,112.0,2.6,0.2,0.5,112.625,112.875,-0.25,0.25,0.5454545454545454,111.27272727272727,109.72727272727273,1.5454545454545454,0.2727272727272727,0.36,0.2391304347826087,3,1,0.0,113.33333333333333,120.33333333333333,-7.0,0.0,0.2,113.4,118.8,-5.4,0.0,0.375,114.125,119.125,-5.0,0.0,0.2727272727272727,109.0909090909091,118.27272727272727,-9.181818181818182,0.0,0.45652173913043476,0.24489795918367346,3,3
